as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
10899,17529,MediaCat,Community Network Center Inc.,Tr/Ac,1,10,"118,784",0.00%,0.00%,0.01%,0
10900,21948,BROCADE,"Brocade Communications Systems, Inc.",En,1,10,"111,360",0.00%,0.00%,0.01%,0
10901,34087,NTE-BREDBAND,NTE Bredband AS,Tr/Ac,1,10,"106,496",0.00%,0.00%,0.00%,0
10902,6597,COLOBLOX-NET1,"Coloblox, LLC",Tr/Ac,1,10,"100,352",0.00%,0.00%,0.00%,0
10903,12,NYU-DOMAIN,New York University,Tr/Ac,1,10,"99,840",0.00%,0.00%,0.00%,0
10904,199541,EUROCONTRO...,"EUROCONTROL, the European Organisation for the Safety of Air Navigation",En,1,10,"87,296",0.00%,0.00%,0.00%,0
10905,4511,MIAMI-EDU,University of Miami,Tr/Ac,1,10,"75,264",0.00%,0.00%,0.00%,0
10906,37941,CNNIC-CDKN...,"China Digital Kingdom Technology Co.,Ltd.",Tr/Ac,1,10,"73,984",0.00%,0.00%,0.00%,0
10907,20037,SEBL,"Siebel Systems, Inc.",En,1,10,"73,728",0.00%,0.00%,0.00%,0
10908,9615,TEES,TOYOHASHI CABLE NETWORK INC.,Tr/Ac,1,10,"71,680",0.00%,0.00%,0.00%,0
10909,28929,ASDASD-AS,ASDASD srl a socio unico,Tr/Ac,1,10,"71,424",0.00%,0.00%,0.00%,0
10910,38365,CNNIC-Baid...,"Beijing Baidu Netcom Science and Technology Co., Ltd.",En,1,10,"69,632",0.00%,0.00%,0.00%,0
10911,14061,DIGITALOCE...,"Digital Ocean, Inc.",Co,1,10,"68,608",0.00%,0.00%,0.00%,0
10912,10255,SINISTER,Sinister Networks,Tr/Ac,1,10,"67,840",0.00%,0.00%,0.00%,0
10912,1515,DNIC-ASBLK...,"Headquarters, USAISC",En,1,10,"67,840",0.00%,0.00%,0.00%,0
10914,6068,LGRND-AS-KR,LG CNS,Tr/Ac,1,10,"67,584",0.00%,0.00%,0.00%,0
10914,11993,(no data),BANCO DO BRASIL S.A.,En,1,10,"67,584",0.00%,0.00%,0.00%,0
10914,23791,LCV,LCV Corporation,Tr/Ac,1,10,"67,584",0.00%,0.00%,0.00%,0
10917,2579,AS2579,Alcatel-Lucent,En,1,10,"67,072",0.00%,0.00%,0.00%,0
10917,5766,IHS-MD-AS,Indian Health Service,Co,1,10,"67,072",0.00%,0.00%,0.00%,0
10919,3379,KAISER-NCAL,Kaiser Foundation Health Plan,En,1,10,"65,792",0.00%,0.00%,0.00%,0
10919,17094,MUTOMAHA-I,Mutual of Omaha Insurance Company,En,1,10,"65,792",0.00%,0.00%,0.00%,0
10919,29946,UNION-CELL,Union Cellular,Tr/Ac,1,10,"65,792",0.00%,0.00%,0.00%,0
10919,19999,UNIONASN,Union College,En,1,10,"65,792",0.00%,0.00%,0.00%,0
10923,41750,AS-Megalin...,Mega-Line Ltd.,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,5
10923,7297,AP-AS,The Associated Press,Co,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,11205,CITY-OF-PH...,City of Philadelphia,En,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,36413,LOYOLA,Loyola University Maryland,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,14373,UTMB,University of Texas Medical Branch,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,33194,CAS-AUTONO...,Chemical Abstracts Service,En,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,53695,SIUE,Southern Illinois University at Edwardsville,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,5692,(no data),Universidad Nacional de La Plata,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,1
10923,40591,BUCKNELLUN...,Bucknell University,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,12355,HAMCOM-DE,HeLi NET Telekommunikation GmbH & Co. KG,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,26485,SIXCONTINENTS,"Six Continents Hotels, Inc.",En,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,1840,(no data),Universidad de Las Americas-Puebla,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,15236,(no data),Universidad de Colima,Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10923,11069,EGIX-INDY-...,"Egix, Inc.",Tr/Ac,1,10,"65,536",0.00%,0.00%,0.00%,0
10937,41682,ERTH-TMN-AS,"CJSC ""ER-Telecom Holding""",Tr/Ac,1,10,"59,136",0.00%,0.00%,0.00%,0
10938,37197,SUDREN,Sudanese Research and Education Network,Tr/Ac,1,10,"49,152",0.00%,0.00%,0.00%,0
10939,1348,CA-DOTNET-AS,California Department of Transportation,En,1,10,"47,360",0.00%,0.00%,0.00%,0
10940,21591,NSINOC-KC1,NETSTANDARD INC,Tr/Ac,1,10,"42,496",0.00%,0.00%,0.00%,0
10941,53612,CARAT-NETW...,Carat Networks Inc,Tr/Ac,1,10,"37,120",0.00%,0.00%,0.00%,0
10942,10001,MICSNET,Mics Network Corporation,Tr/Ac,1,10,"36,864",0.00%,0.00%,0.00%,0
10943,36857,FREUDE,Freudenberg-NOK General Parternership,En,1,10,"35,072",0.00%,0.00%,0.00%,0
10943,56420,RYAZAN-AS,"CJSC ""ER-Telecom Holding""",Tr/Ac,1,10,"35,072",0.00%,0.00%,0.00%,0
10945,2923,AS-TIAA-NET,TIAA-CREF,En,1,10,"34,816",0.00%,0.00%,0.00%,0
10945,9218,WISEVANGUA...,WISEVAN GUARD Limited,En,1,10,"34,816",0.00%,0.00%,0.00%,0
10947,37155,NETONE,NetOne Telecomunicacoes,Tr/Ac,1,10,"32,768",0.00%,0.00%,0.00%,0
10948,27652,(no data),STAR ONE S.A.,Tr/Ac,1,10,"32,256",0.00%,0.00%,0.00%,0
10949,47013,ASCOLOA2,Colocation America Corporation,Tr/Ac,1,10,"31,744",0.00%,0.00%,0.00%,0
10950,18158,CBNU-AS-KR,CHUNGBUK NATIONAL UNIVERSITY,Tr/Ac,1,10,"29,952",0.00%,0.00%,0.00%,0
10951,12177,ETS-TELEPH...,"ETS TELEPHONE COMPANY, INC.",Tr/Ac,1,10,"29,696",0.00%,0.00%,0.00%,0
10952,20428,GLOWPOINT-AS,Glowpoint Inc.,Tr/Ac,1,10,"28,928",0.00%,0.00%,0.00%,2
10953,57172,GlobalLayer,Global Layer B.V.,Co,1,10,"26,880",0.00%,0.00%,0.00%,0
10954,18192,MIBROADBAN...,"Engin Pty Ltd, Voice over IP",Tr/Ac,1,10,"26,624",0.00%,0.00%,0.00%,0
10955,34171,INTERDOTNE...,Inter.Net Germany,Tr/Ac,1,10,"25,600",0.00%,0.00%,0.00%,0
10956,46313,WAL-MART4,"Wal-Mart Stores, Inc.",En,1,10,"24,576",0.00%,0.00%,0.00%,0
10956,27264,MI-CONNECTION,MI-Connection Communications System,Tr/Ac,1,10,"24,576",0.00%,0.00%,0.00%,0
10956,15638,UTL,Ussuri-Teleservice Ltd.,Tr/Ac,1,10,"24,576",0.00%,0.00%,0.00%,0
10956,27419,BIGRIVER,Big River Telephone,Tr/Ac,1,10,"24,576",0.00%,0.00%,0.00%,0
10960,40628,OKLAHOMA-O...,Oklahoma Office of Management & Enterprise Services,Co,1,10,"24,320",0.00%,0.00%,0.00%,0
10961,54455,MADEIT,MadeIT inc.,En,1,10,"22,528",0.00%,0.00%,0.00%,0
10962,51906,RECAST-AS,recast IT GmbH & Co. KG,Co,1,10,"22,016",0.00%,0.00%,0.00%,0
10963,37214,MICROLINK,Microlink Technologies Ltd,Tr/Ac,1,10,"21,504",0.00%,0.00%,0.00%,0
10964,28028,(no data),FastBee Argentina S.A.,En,1,10,"20,480",0.00%,0.00%,0.00%,0
10965,18818,LSUHSCS-NET2,LSU Health Sciences Center - Shreveport,En,1,10,"19,968",0.00%,0.00%,0.00%,0
10966,11478,OPENFACE,Openface Inc.,Tr/Ac,1,10,"19,712",0.00%,0.00%,0.00%,0
10967,21589,CSJ-INTERNET,City of San Jose,En,1,10,"18,688",0.00%,0.00%,0.00%,0
10968,13174,MTSNet,MTS OJSC,Tr/Ac,1,10,"18,176",0.00%,0.00%,0.00%,0
10968,59524,KPN-IAAS,KPN B.V.,Co,1,10,"18,176",0.00%,0.00%,0.00%,0
10970,198292,Wave-Max,Wave-Max S.r.L.,Tr/Ac,1,10,"17,920",0.00%,0.00%,0.00%,0
10970,16677,AZO,AutoZone Inc,Co,1,10,"17,920",0.00%,0.00%,0.00%,0
10972,37343,AirtelSeyc...,Telecom Seychelles Limited,Tr/Ac,1,10,"17,408",0.00%,0.00%,0.00%,0
10973,42705,Talia,Talia Limited,Tr/Ac,1,10,"16,896",0.00%,0.00%,0.00%,0
10974,11116,ONLYINTERN...,OnlyInternet Broadband and Wireless,Tr/Ac,1,10,"16,640",0.00%,0.00%,0.00%,0
10975,25049,STASCO-UK-AS,Shell Information Technology International B.V.,En,1,10,"16,384",0.00%,0.00%,0.00%,0
10975,38248,VTC-AS-VN,VTC Multimedia Corporation,Co,1,10,"16,384",0.00%,0.00%,0.00%,0
10977,7523,TECHNOW,RICOH JAPAN Corporation,Co,1,10,"16,128",0.00%,0.00%,0.00%,0
10977,42471,Falstap-AS,OOO TRK Falstap,Tr/Ac,1,10,"16,128",0.00%,0.00%,0.00%,0
10979,4908,AS-CONCENTRIC,XO Communications,Co,1,10,"15,872",0.00%,0.00%,0.00%,0
10980,46262,RTASN,ResTech Services LLC,Tr/Ac,1,10,"15,360",0.00%,0.00%,0.00%,0
10981,48361,GlobaTel,Global Telecommunications Ltd.,Tr/Ac,1,10,"15,104",0.00%,0.00%,0.00%,4
10982,28889,LINZNET-AS,LinzNet Internet Service Provider GmbH,Tr/Ac,1,10,"14,848",0.00%,0.00%,0.00%,0
10983,17929,JPMC-AP,JPMorgan Chase APTI,En,1,10,"14,336",0.00%,0.00%,0.00%,0
10983,36963,OBO,Orange Botswana (PTY) Ltd,Tr/Ac,1,10,"14,336",0.00%,0.00%,0.00%,0
10983,41666,MYGATE,MYGATE Management AG,Tr/Ac,1,10,"14,336",0.00%,0.00%,0.00%,2
10986,14861,ISC-GROUP,ISC Group,Tr/Ac,1,10,"14,080",0.00%,0.00%,0.00%,0
10987,24068,REDtone-MY-AS,Broadband Service Provider,Tr/Ac,1,10,"13,824",0.00%,0.00%,0.00%,0
10987,22631,SURFAIRWIR...,"Surf Air Wireless, LLC",Tr/Ac,1,10,"13,824",0.00%,0.00%,0.00%,0
10989,32281,CCT-LLC,CCT LLC,Tr/Ac,1,10,"13,568",0.00%,0.00%,0.00%,0
10990,9775,HANNAM-AS,Hannam University,Tr/Ac,1,10,"13,056",0.00%,0.00%,0.00%,0
10991,10998,BAC-MLAMRS,Bank of America,En,1,10,"12,800",0.00%,0.00%,0.00%,0
10992,30415,SCG-BGP01,Sarasota County Government,En,1,10,"12,544",0.00%,0.00%,0.00%,0
10992,9982,PAICHAI-AS,PAICHAI UNIVERSITY,Tr/Ac,1,10,"12,544",0.00%,0.00%,0.00%,0
10992,41368,TVALMANSA-ASN,"TV ALMANSA, S.L.",Tr/Ac,1,10,"12,544",0.00%,0.00%,0.00%,0
10992,40545,EACC,Empire Access,Tr/Ac,1,10,"12,544",0.00%,0.00%,0.00%,0
10992,49332,MKC-CITYNE...,"SE Ltd ""Impulse"" TRK ""Impuls-TB""",Tr/Ac,1,10,"12,544",0.00%,0.00%,0.00%,0
10997,16037,TETRAPAK-AS,AB Tetra Pak,En,1,10,"12,416",0.00%,0.00%,0.00%,0
10998,19504,WTCC,"WTC Communications, Inc.",Tr/Ac,1,10,"12,288",0.00%,0.00%,0.00%,0
10998,14938,BET-AS,Bullseye Telecom,Tr/Ac,1,10,"12,288",0.00%,0.00%,0.00%,0
10998,21350,INTERSPACE-AS,INTERSPACE LTD. Autonomous System,Co,1,10,"12,288",0.00%,0.00%,0.00%,0
11001,49463,ASN-LNC,Les Nouveaux Constructeurs SA,En,1,10,"11,776",0.00%,0.00%,0.00%,0
11001,26919,ASN-CBCBH,Giggle Fiber,Tr/Ac,1,10,"11,776",0.00%,0.00%,0.00%,0
11003,10453,CNIWEB,"CREATIVE NETWORK INNOVATIONS, INC.",Tr/Ac,1,10,"11,520",0.00%,0.00%,0.00%,0
11004,23669,UIP-SYD1-A...,"United IP - Transit AS - Broadband Provider,",Tr/Ac,1,10,"11,264",0.00%,0.00%,0.00%,0
11004,9778,DAEJIN-AS,DAEJIN UNIVERSITY,Tr/Ac,1,10,"11,264",0.00%,0.00%,0.00%,0
11004,11598,RECOL-CT,Recol,Co,1,10,"11,264",0.00%,0.00%,0.00%,0
11007,31197,FNH-AS,FNH media KG,Co,1,10,"10,496",0.00%,0.00%,0.00%,0
11007,24877,INIT,Init Corporation Autonomous System,Tr/Ac,1,10,"10,496",0.00%,0.00%,0.00%,0
11007,14174,NCKCN,North Central Kansas Community Network Co.,Tr/Ac,1,10,"10,496",0.00%,0.00%,0.00%,0
11007,9954,KUNSAN-AS,Kunsan National University,Tr/Ac,1,10,"10,496",0.00%,0.00%,0.00%,0
11011,36067,DCX-BGN-TI,DaimlerChrysler Corporation,En,1,10,"10,240",0.00%,0.00%,0.00%,0
11011,198203,ASN-ROUTEL...,RouteLabel V.O.F.,Co,1,10,"10,240",0.00%,0.00%,0.00%,0
11011,33977,BALEANU-SE...,Baleanu ServCom S.R.L.,Tr/Ac,1,10,"10,240",0.00%,0.00%,0.00%,0
11011,57970,OLECOMUNIC...,OLE COMUNICACION S.L.,Tr/Ac,1,10,"10,240",0.00%,0.00%,0.00%,0
11011,58904,KOONK-AS-IN,Impetus Infotech India Pvt Ltd,En,1,10,"10,240",0.00%,0.00%,0.00%,0
11016,35394,CABLEWORLD-AS,Televideo Novelda S.A. (Unipersonal),Tr/Ac,1,10,"9,984",0.00%,0.00%,0.00%,0
11017,57773,HOSTINGBIT-AS,HOSTINGBIT SRL,En,1,10,"9,728",0.00%,0.00%,0.00%,0
11017,45654,BI-AS-AP,Wireline,Tr/Ac,1,10,"9,728",0.00%,0.00%,0.00%,0
11017,32066,JPMORGANCH...,JPMorgan Chase & Co.,En,1,10,"9,728",0.00%,0.00%,0.00%,0
11017,46030,NEXCOMNET-...,PT Jastrindo Dinamika,Tr/Ac,1,10,"9,728",0.00%,0.00%,0.00%,0
11021,20060,CSC-FS,CSC - FS,En,1,10,"9,472",0.00%,0.00%,0.00%,0
11021,25650,IONWPB,ION MEDIA NETWORKS,En,1,10,"9,472",0.00%,0.00%,0.00%,2
11021,43656,INTERTELEC...,PKP Teleradiocompany Intertelecom,Tr/Ac,1,10,"9,472",0.00%,0.00%,0.00%,0
11021,26859,TELENET-INTL,"Fortis Communications, Inc.",En,1,10,"9,472",0.00%,0.00%,0.00%,0
11025,12080,ARA-AS-2,"Allison Royce & Associates, Inc.",Tr/Ac,1,10,"9,216",0.00%,0.00%,0.00%,0
11025,48265,ITIRANA-AL-AS,ITirana,Tr/Ac,1,10,"9,216",0.00%,0.00%,0.00%,0
11025,47507,LEBRIJATV-AS,LEBRIJA TELEVISION,Tr/Ac,1,10,"9,216",0.00%,0.00%,0.00%,0
11025,27202,CBK-AS,"City of Bardstown, Kentucky",Tr/Ac,1,10,"9,216",0.00%,0.00%,0.00%,0
11025,20385,ACCESSLINE...,AccessLine Communications Corp.,En,1,10,"9,216",0.00%,0.00%,0.00%,0
11030,35928,BECKMAN-CO...,"BECKMAN COULTER, INC.",En,1,10,"8,960",0.00%,0.00%,0.00%,0
11031,32444,SAFELINK-J...,Safelink Internet,Tr/Ac,1,10,"8,704",0.00%,0.00%,0.00%,0
11031,20170,MARITZFENT...,Maritz Inc.,Co,1,10,"8,704",0.00%,0.00%,0.00%,0
11033,14438,USA-CHOICE...,"USA CHOICE INTERNET SERVICES,",En,1,10,"8,448",0.00%,0.00%,0.00%,0
11033,9108,ABXnet,Abraxas Informatik AG,En,1,10,"8,448",0.00%,0.00%,0.00%,0
11035,28265,(no data),abcRede LTDA ME,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,53225,(no data),IPGLOBE DATACENTER,Co,1,10,"8,192",0.00%,0.00%,0.00%,3
11035,262337,(no data),POWERSAT SERVICOS DE TELECOMUNICACOES LTDA,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,29347,ECOFIS-AS,ECOFIS GmbH,En,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,21196,EPN-BA-AS,europroNET Bosnia Autonomus System,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,30348,UAP-AS,UAP Inc.,En,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,262973,(no data),Max Telecomunicações Ltda,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,28599,(no data),Italnet Telecomunicações Ltda,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,28161,(no data),Piernet Telecom,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,23
11035,45499,CABLELINK-...,Cablelink & Holdings Corp. Transit AS Internet Service Provider Philippines,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,38829,CW-AP1,Coastalwatch.,Co,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,36986,AINET,Africom Pvt Ltd,Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,17046,ACTION-COMM,"Action Communications, Inc.",En,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,9671,TRADEVAN-A...,Trade-Van Informaiton Services Co.,En,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,38839,TIC-AS-TW,"Tatung InfoComm Co., Ltd.",Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,15271,FHS-INC-EN...,HEALTH NET INC,En,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,15769,(no data),Deutsche Bank AG,En,1,10,"8,192",0.00%,0.00%,0.00%,0
11035,51759,PIROOZLEEN,"""Pirooz Leen"" LLC",Tr/Ac,1,10,"8,192",0.00%,0.00%,0.00%,0
11053,262813,(no data),Superimagem Tecnologia em Eletrônica Ltda,Tr/Ac,1,10,"7,936",0.00%,0.00%,0.00%,0
11053,52239,(no data),Desarrollos Digitales de Pulsar Consulting,En,1,10,"7,936",0.00%,0.00%,0.00%,0
11053,54755,DWW-AS,Desert Winds Wireless Inc,Tr/Ac,1,10,"7,936",0.00%,0.00%,0.00%,0
11056,32559,POINTONE-AS,PointOne,En,1,10,"7,680",0.00%,0.00%,0.00%,0
11056,7768,TECHNICOLOR,"Technicolor, Inc.",En,1,10,"7,680",0.00%,0.00%,0.00%,0
11056,7420,ZAMNET-AS,Zamnet,Tr/Ac,1,10,"7,680",0.00%,0.00%,0.00%,0
11059,17020,COMP-SCIENCE,Computer Sciences Corporation,En,1,10,"7,168",0.00%,0.00%,0.00%,0
11059,46692,CITYOFWINDOM,City of Windom,Tr/Ac,1,10,"7,168",0.00%,0.00%,0.00%,0
11059,54483,CALIFORNIA...,"California Internet, L.P.",En,1,10,"7,168",0.00%,0.00%,0.00%,0
11062,10071,ANYANG-AS,anyang University,Tr/Ac,1,10,"6,656",0.00%,0.00%,0.00%,0
11063,32110,ASURION-IN...,"Asurion Insurance Services, Inc.",En,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,29166,NZZ-AS,Neue Zuercher Zeitung AG,En,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,55455,ATSAL-AU,Avnet Technology Services Australia Limited,Co,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,48294,CC-AS,Spectrum Internet Ltd,Tr/Ac,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,54643,IDIGITAL,Idigital Internet Inc.,Co,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,39716,VIP-LUBLIN...,"VIP, Lublin, Poland",Tr/Ac,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,40603,WILDFIRE-A...,"Wildfire Broadband, LLC",Tr/Ac,1,10,"6,400",0.00%,0.00%,0.00%,0
11063,59491,LIVENET-PL,Livenet Sp. z o.o.,Tr/Ac,1,10,"6,400",0.00%,0.00%,0.00%,0
11071,53038,(no data),WDI SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA,Co,1,10,"6,144",0.00%,0.00%,0.00%,23
11071,262780,(no data),NTCOM Telecomunicações Ltda,Tr/Ac,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,262404,(no data),JC TELECOM SERVIÇOS DE TELECOMUNICAÇÕES LTDA EPP,Tr/Ac,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,40627,RC-COLO1,RingCentral Inc,Co,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,18139,HISOL-CSV,"Hitachi Solutions, Ltd.",En,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,39462,APEX-AS,"OJSC ""APEX""",Tr/Ac,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,34281,ANTECH-AS,ANTECH S.P.A.,En,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,26938,COMPUSOURCE,CompuSOURCE Communications Corp.,Tr/Ac,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,33618,SERVLET-LL...,Servlet Internet Services Company LLC,En,1,10,"6,144",0.00%,0.00%,0.00%,0
11071,132196,DECONNEXIO...,Danawa Resources Sdn Bhd,Tr/Ac,1,10,"6,144",0.00%,0.00%,0.00%,0
11081,14642,MOREWAVE,Morewave Communication Inc.,En,1,10,"5,632",0.00%,0.00%,0.00%,0
11081,14672,CARROLL-NET,"Carroll-Net, Inc.",En,1,10,"5,632",0.00%,0.00%,0.00%,0
11081,17764,OUHK-NON-H...,The Open University of Hong Kong,En,1,10,"5,632",0.00%,0.00%,0.00%,0
11081,46469,GETRESPONS...,GETRESPONSE,En,1,10,"5,632",0.00%,0.00%,0.00%,0
11081,40157,ADESA-CORP-AS,ADESA Corp,En,1,10,"5,632",0.00%,0.00%,0.00%,0
11086,21775,AS-AFILIAS...,"Afilias Canada, Corp.",En,1,10,"5,376",0.00%,0.00%,0.00%,0
11086,9823,NCS-PEARSO...,Education Web Hosting,En,1,10,"5,376",0.00%,0.00%,0.00%,0
11086,5744,USPTO,United States Patent and Trademark Office,En,1,10,"5,376",0.00%,0.00%,0.00%,0
11086,16321,AICONET-AS,Aiconet Ltd.,Tr/Ac,1,10,"5,376",0.00%,0.00%,0.00%,0
11090,24006,KNOSSOS-AS-NZ,Knossos Networks Limited,Tr/Ac,1,10,"5,120",0.00%,0.00%,0.00%,0
11090,60098,INSITINVES...,CJSC Insit-Invest,En,1,10,"5,120",0.00%,0.00%,0.00%,0
11090,55507,UCLIX-AS-AP,Uclix Infra Ltd,Tr/Ac,1,10,"5,120",0.00%,0.00%,0.00%,0
11090,17907,NuSkope,NuSkope Pty. Ltd.,Tr/Ac,1,10,"5,120",0.00%,0.00%,0.00%,0
11090,46416,BANKONIT,"BankOnIT, L.L.C.",En,1,10,"5,120",0.00%,0.00%,0.00%,0
11090,52268,(no data),COPELCO LTDA. (CUTRAL-CO),Tr/Ac,1,10,"5,120",0.00%,0.00%,0.00%,0
11090,46328,FOUR-U-AS,"Four-U Technologies, LLC",Tr/Ac,1,10,"5,120",0.00%,0.00%,0.00%,0
11097,30090,COMMUNITY-...,"Community Cable & Broadband, Inc.",Tr/Ac,1,10,"4,864",0.00%,0.00%,0.00%,0
11097,13448,WEBSENSE,"Websense, Inc",En,1,10,"4,864",0.00%,0.00%,0.00%,0
11097,45152,ZoneNetwor...,DEDICATEDGAMING.COM.AU - Hosting Provider AUSTRALIA,Tr/Ac,1,10,"4,864",0.00%,0.00%,0.00%,0
11097,33848,PORSCHE-AS,Dr. Ing. h.c. F. Porsche AG,Co,1,10,"4,864",0.00%,0.00%,0.00%,0
11097,6045,DNIC-ASBLK...,DoD Network Information Center,Tr/Ac,1,10,"4,864",0.00%,0.00%,0.00%,8
11102,36698,FATBANANA-...,Fatbanana Broadband Inc.,En,1,10,"4,608",0.00%,0.00%,0.00%,0
11102,35356,MT-GOMOBIL...,Mobisle Communications Ltd,En,1,10,"4,608",0.00%,0.00%,0.00%,0
11102,11008,(no data),Netverk S.A.,En,1,10,"4,608",0.00%,0.00%,0.00%,0
11102,35450,DAINET,Dainet Telecom SRL,Tr/Ac,1,10,"4,608",0.00%,0.00%,0.00%,0
11102,18337,KSUCC-AS-KR,KyungSan University,Tr/Ac,1,10,"4,608",0.00%,0.00%,0.00%,0
11107,49233,PASAT-AS,PASAT LINK Ltd,Tr/Ac,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,28219,(no data),Net Rosas Comércio e Serviços em Informática Ltda.,Tr/Ac,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,23029,ESTREET,E Street,Tr/Ac,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,55561,TWO-TALK,2talk Global IP Network,Tr/Ac,1,10,"4,352",0.00%,0.00%,0.00%,2
11107,21228,Vinasteris...,"PP ""Vinasterisk""",Tr/Ac,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,21772,SKY-WEB,"SKYWEB, INC.",En,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,52367,(no data),COOP. LIMITADA DE CONSUMO DE ELECTRICIDAD DE SALTO,Tr/Ac,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,48778,IHK-NET,IHK Gesellschaft fuer Informationsverarbeitung mbH,Co,1,10,"4,352",0.00%,0.00%,0.00%,0
11107,55449,AUSWEBCOMA...,AUSWEB.com.au Pty Ltd,Co,1,10,"4,352",0.00%,0.00%,0.00%,0
11116,262287,(no data),Maxihost Hospedagem de Sites Ltda,Co,1,10,"4,096",0.00%,0.00%,0.00%,2
11116,52952,(no data),Millenium Com de Mat e Sist de Inf. Ltda,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,52537,(no data),microplan informatica ltda.,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,24380,SOHONET-AP,Sohonet Asia Pacific IP network,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,50064,TELEMETRONET,S.C. Telemetro Net S.R.L.,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,262722,(no data),Televigo Televisão a Cabo Ltda,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,27391,WASHCORP-AS1,Washington Corporation,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,35410,RU-LVS-AS,OOO Nord-telecom,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,16891,(no data),Sociedade Mineira de Cultura,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,262292,(no data),NetXan Provedor de Internet Ltda.,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,45935,TELSAT-AS-AP,Telsat Broadband Limited,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,52368,(no data),ZAM LTDA.,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,26598,(no data),IT2B TECNOLOGIA E SERVIÇOS LTDA.,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,52935,(no data),Infobarra Solucoes em Informatica Ltda,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,3
11116,11927,ADVANCE-GW,Advance Publications Inc.,Co,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,22148,(no data),MPS Informatica,En,1,10,"4,096",0.00%,0.00%,0.00%,0
11116,52722,(no data),Paranhananet Ltda.,Tr/Ac,1,10,"4,096",0.00%,0.00%,0.00%,0
