as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
209,38809,NXGNET-AS-AP,Nextgen Networks,Tr/Ac,114,"1,066","1,668,096",0.25%,0.22%,0.08%,106
210,3741,AFRINIC-AS...,African Network Information Center,Tr/Ac,113,"1,118","24,575,488",0.25%,0.23%,1.1%,135
211,55410,VODAFONE-N...,"C48 Okhla Industrial Estate, New Delhi-110020",Tr/Ac,112,"4,766","4,239,104",0.25%,0.98%,0.20%,92
212,35400,MFIST,OJSC Rostelecom,Tr/Ac,112,"1,613","2,024,448",0.25%,0.33%,0.09%,45
213,8437,UTA-AS,MEDIACTIVE NETWORK,Tr/Ac,111,399,"2,025,984",0.24%,0.08%,0.09%,60
214,6768,EUROTEL-AS,Eurotel LLC,Tr/Ac,111,327,"359,936",0.24%,0.07%,0.02%,87
215,39386,STC-IGW-AS,"SaudiNet, Saudi Telecom Company",Tr/Ac,109,"3,520","9,061,376",0.24%,0.72%,0.42%,91
216,6517,RELIANCEGL...,"Reliance Globalcom Services, Inc",Tr/Ac,109,812,"1,047,296",0.24%,0.17%,0.05%,111
217,3352,Telefonica...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",Tr/Ac,108,"1,830","12,044,352",0.24%,0.38%,0.56%,107
218,1267,ASN-INFOST...,Societa per i Servizi Bancari - SSB S.P.A.,Tr/Ac,108,583,"7,563,008",0.24%,0.12%,0.35%,179
219,22927,LACNIC-22927,Latin American and Caribbean IP address Regional Registry,Tr/Ac,106,"4,593","9,664,256",0.23%,0.94%,0.45%,82
220,1680,NV-ASN,Cellcom Israel Ltd.,Tr/Ac,106,838,"2,152,776",0.23%,0.17%,0.10%,174
221,12552,IPO-EU,IP-Only Telecommunication Networks AB,Tr/Ac,105,417,"2,140,160",0.23%,0.09%,0.10%,157
222,39326,GOSCOMB-AS,Goscomb Technologies Limited,Tr/Ac,104,547,"785,664",0.23%,0.11%,0.04%,259
223,27506,RBS-NYC,Sidera Networks LLC,Tr/Ac,104,408,"849,664",0.23%,0.08%,0.04%,79
224,4628,ASN-PACIFI...,Pacnet Internet (Hong Kong) Limited,Tr/Ac,102,"3,239","26,313,262",0.22%,0.67%,1.2%,9
225,26554,US-SIGNAL,"US Signal Company, L.L.C.",Tr/Ac,102,810,"1,200,384",0.22%,0.17%,0.06%,83
226,15557,LDCOMNET,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",Tr/Ac,102,645,"15,165,696",0.22%,0.13%,0.71%,142
227,16657,FIBERTECH-...,"Fibertech Networks, LLC",Tr/Ac,102,611,"1,479,168",0.22%,0.13%,0.07%,94
228,8966,Etisalat-AS,Emirates Internet Exchange UUNET Peer router,Tr/Ac,101,"3,809","8,403,776",0.22%,0.78%,0.39%,128
229,4809,CHINATELEC...,China Telecom Next Generation Carrier Network,Tr/Ac,99,"4,455","20,985,456",0.22%,0.92%,0.98%,55
230,12713,OTEGlobe,OTE GLOBAL SOLUTIONS S.A.,Tr/Ac,98,"2,627","7,344,128",0.22%,0.54%,0.34%,95
231,30781,JAGUAR-AS,MEDIACTIVE NETWORK,Tr/Ac,98,317,"1,940,992",0.22%,0.07%,0.09%,346
232,27986,(no data),ENTEL CHILE S.A.,Tr/Ac,96,"3,027","2,107,776",0.21%,0.62%,0.10%,18
233,15935,HA-VEL-LOC...,ha-vel internet s.r.o.,Tr/Ac,96,279,"376,064",0.21%,0.06%,0.02%,30
234,15645,AS15645,Ukrainian Networks,Tr/Ac,95,"2,532","1,199,104",0.21%,0.52%,0.06%,48
235,35297,DATALINE-AS,Dataline LLC,Tr/Ac,95,"1,354","418,048",0.21%,0.28%,0.02%,76
236,11835,(no data),IPE INFORMATICA LTDA,Tr/Ac,95,662,"381,696",0.21%,0.14%,0.02%,89
237,6910,DialTelecomRO,Dial Telecom S.R.L.,Tr/Ac,95,457,"332,032",0.21%,0.09%,0.02%,118
238,42861,PRIME-LINE-AS,"OOO ""Svyaz Alians""",Tr/Ac,95,360,"580,864",0.21%,0.07%,0.03%,999
239,23947,MORATELIND...,PT Mora Telematika Indonesia,Tr/Ac,94,"1,088","378,368",0.21%,0.22%,0.02%,66
240,20632,PETERSTAR-AS,OJSC MegaFon,Tr/Ac,94,510,"569,344",0.21%,0.10%,0.03%,102
241,18403,FPT-AS-AP,The Corporation for Financing & Promoting Technology,Tr/Ac,93,"1,413","1,883,904",0.20%,0.29%,0.09%,81
242,4610,ODYSSEY-NZ-AP,Odyssey Networks New Zealand,Tr/Ac,93,537,"1,074,688",0.20%,0.11%,0.05%,26
243,9299,IPG-AS-AP,Philippine Long Distance Telephone Company,Tr/Ac,92,"1,844","6,447,872",0.20%,0.38%,0.30%,99
244,12179,INTERNAP-2BLK,Internap Network Services Corporation,Co,92,"1,173","1,913,152",0.20%,0.24%,0.09%,58
245,12310,iNES,iNES Group SRL,Tr/Ac,92,373,"288,768",0.20%,0.08%,0.01%,83
246,19024,INTERNAP-BLK5,Internap Network Services Corporation,Tr/Ac,91,"1,431","4,040,512",0.20%,0.29%,0.19%,84
247,58552,MULTIDATA-...,PT Multidata Rancana Prima,Tr/Ac,91,"1,233","338,176",0.20%,0.25%,0.02%,44
248,16285,ASN-UMN,"OOO ""Ros-Intra""",Tr/Ac,90,947,"760,832",0.20%,0.19%,0.04%,64
249,5713,SAIX-NET,Telkom SA Ltd.,Tr/Ac,89,"1,602","7,225,280",0.20%,0.33%,0.34%,114
250,23352,SERVERCENTRAL,Server Central Network,Tr/Ac,89,"1,439","1,943,360",0.20%,0.30%,0.09%,48
251,10913,INTERNAP-BLK,Internap Network Services Corporation,Tr/Ac,89,"1,363","1,401,298",0.20%,0.28%,0.07%,79
252,28745,SUTTK-AS,Southern Urals TransTelecom Regional Office of TransTelecom Largest fiber-optic,Tr/Ac,89,"1,073","704,256",0.20%,0.22%,0.03%,66
253,23005,SWITCH-COM...,SWITCH Communications Group LLC,Tr/Ac,89,855,"857,152",0.20%,0.18%,0.04%,91
254,2381,WISCNET1-AS,WiscNet,Tr/Ac,89,727,"10,326,528",0.20%,0.15%,0.48%,64
255,4847,CNIX-AP,China Networks Inter-Exchange,Co,88,"2,124","19,586,048",0.19%,0.44%,0.91%,78
256,50607,ASN-EPIX,Stowarzyszenie na Rzecz Rozwoju Spoleczenstwa Informacyjnego e-Poludnie,Tr/Ac,88,274,"291,584",0.19%,0.06%,0.01%,75
257,9116,GOLDENLINE...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",Tr/Ac,87,"1,653","20,528,707",0.19%,0.34%,0.96%,141
258,44237,CTC-CORE-AS,OJSC Rostelecom,Tr/Ac,87,969,"1,749,248",0.19%,0.20%,0.08%,38
259,28329,(no data),G8 NETWORKS LTDA,Tr/Ac,87,519,"426,240",0.19%,0.11%,0.02%,85
260,6908,DATAHOP,Cable&Wireless Worldwide,Tr/Ac,87,431,"521,472",0.19%,0.09%,0.02%,88
261,2907,APNIC-2907,Asia Pacific Network Information Centre,Tr/Ac,86,"1,083","15,009,154",0.19%,0.22%,0.70%,105
262,5391,T-HT,Hrvatska posta d.d.,Tr/Ac,86,"1,000","2,925,312",0.19%,0.21%,0.14%,82
263,8455,ATOM86-AS,Schuberg Philis B.V.,Tr/Ac,86,631,"1,013,760",0.19%,0.13%,0.05%,71
264,9848,GNGAS,Enterprise Networks,Tr/Ac,85,"3,770","6,522,232",0.19%,0.78%,0.30%,58
265,20080,AMPATH-AS,Florida International University,Tr/Ac,85,"1,836","6,069,000",0.19%,0.38%,0.28%,357
266,37100,seacom-as,SEACOM Ltd,Tr/Ac,85,"1,076","2,457,792",0.19%,0.22%,0.11%,76
267,8595,WESTCALL-AS,Autonomous System of WestCall Ltd,Tr/Ac,85,314,"414,464",0.19%,0.06%,0.02%,62
268,8262,LIREXNET-AS,i:FAO Bulgaria EOOD,Tr/Ac,84,"1,003","900,864",0.18%,0.21%,0.04%,116
269,29632,NASSIST-AS,NetAssist LLC,Tr/Ac,84,317,"1,247,488",0.18%,0.07%,0.06%,85
270,5518,TELIALATVIJA,"VAS ""Latvijas Valsts radio un televizijas centrs""",Tr/Ac,84,211,"456,192",0.18%,0.04%,0.02%,91
271,17922,INDOSAT-INP,INDOSAT Internet Network Provider,Tr/Ac,83,"1,200","428,800",0.18%,0.25%,0.02%,64
272,43975,VTK-AS,OJSC Rostelecom,Tr/Ac,83,756,"1,501,440",0.18%,0.16%,0.07%,77
273,6667,EUNET-FINLAND,Elisa Oyj,Tr/Ac,83,480,"4,563,264",0.18%,0.10%,0.21%,99
274,1853,ACOnet,Universitaet f. Musik und darstellende Kunst Wien,Tr/Ac,83,298,"3,090,688",0.18%,0.06%,0.14%,59
275,7543,PI-AU,Pacific Internet (Australia) Pty Ltd,Tr/Ac,82,"2,643","5,265,664",0.18%,0.54%,0.25%,60
276,6730,SUNRISE,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",Tr/Ac,82,289,"2,039,808",0.18%,0.06%,0.09%,181
277,35254,Baltcom-Fi...,Baltcom Fiber SIA,Tr/Ac,82,280,"528,912",0.18%,0.06%,0.02%,72
278,41313,NOVATEL-AS,Magyar Telekom plc.,Tr/Ac,81,"2,766","4,815,616",0.18%,0.57%,0.22%,93
279,6736,IRANET-IPM,Research Center of Theoretical Physics & Mathematics (IPM),Tr/Ac,81,"1,164","1,422,848",0.18%,0.24%,0.07%,24
280,21548,MTO,MTO Telecom Inc.,Tr/Ac,81,817,"787,712",0.18%,0.17%,0.04%,35
281,6854,SYNTERRA-AS,OJSC MegaFon,Tr/Ac,81,676,"661,504",0.18%,0.14%,0.03%,56
282,3249,ESTPAK,Elion Enterprises Ltd.,Tr/Ac,81,220,"877,632",0.18%,0.05%,0.04%,71
283,4775,GLOBE-TELE...,PHILIPPINE DEALING SYSTEM HOLDINGS CORP,Tr/Ac,80,"1,301","964,608",0.18%,0.27%,0.04%,96
284,9503,FX-PRIMARY-AS,FX Networks Limited,Tr/Ac,80,426,"754,176",0.18%,0.09%,0.04%,76
285,5650,FRONTIER-FRTR,"Frontier Communications of America, Inc.",Tr/Ac,79,"2,066","6,583,296",0.17%,0.42%,0.31%,70
286,42708,PORTLANE,Portlane Networks AB,Tr/Ac,79,844,"788,224",0.17%,0.17%,0.04%,1079
287,11351,RR-NYSREGI...,Time Warner Cable Internet LLC,Co,79,783,"7,104,256",0.17%,0.16%,0.33%,74
288,21414,RUSCOMNET-AS,RusComNet Ltd.,Tr/Ac,79,391,"410,624",0.17%,0.08%,0.02%,80
289,25577,C4L-AS,Connexions4London Ltd,Tr/Ac,79,337,"589,568",0.17%,0.07%,0.03%,118
290,13002,LINKEY-AS,"Federal State Educational Institution of Higher Professional Education ""Saratov",Tr/Ac,79,207,"198,400",0.17%,0.04%,0.01%,103
291,31261,GARS-AS,OOO Panasonic RUS,Tr/Ac,79,207,"111,872",0.17%,0.04%,0.01%,69
292,17999,PIPE-ADE-A...,"PIPE Networks operate internet exchanges in Brisbane,",Tr/Ac,78,"3,038","4,446,528",0.17%,0.62%,0.21%,12
293,33659,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,78,"2,201","3,057,408",0.17%,0.45%,0.14%,73
294,33770,KDN,BrokerCreditService Ltd.,Tr/Ac,78,"1,026","2,139,648",0.17%,0.21%,0.10%,13
295,2119,TELENOR-NE...,Telenor Norge AS,Tr/Ac,78,835,"12,178,944",0.17%,0.17%,0.57%,143
296,47328,TRI-AS,True Records Inc.,Co,78,517,"1,079,040",0.17%,0.11%,0.05%,27
297,34779,T-2-AS,HC CENTER druzba za informacijske tehnologije d.o.o.,Tr/Ac,78,110,"300,800",0.17%,0.02%,0.01%,81
298,4739,INTERNODE-AS,TransACT Capital Communications Pty Limited,Tr/Ac,77,"1,560","2,618,112",0.17%,0.32%,0.12%,122
299,12615,GCN-AS,i:FAO Bulgaria EOOD,Tr/Ac,76,995,"676,864",0.17%,0.20%,0.03%,93
300,12302,Vodafone_Ro,Vodafone Romania S.A.,Tr/Ac,76,441,"210,688",0.17%,0.09%,0.01%,78
301,3327,LINXTELECOM,Ergo Kindlustuse AS,Tr/Ac,75,876,"744,192",0.17%,0.18%,0.03%,106
302,3212,TRIERA,"Posta Slovenije, d.o.o.",Tr/Ac,75,117,"446,208",0.17%,0.02%,0.02%,32
303,10912,INTERNAP-BLK,Internap Network Services Corporation,Tr/Ac,74,"1,647","1,606,784",0.16%,0.34%,0.07%,67
304,2686,ATGS-MMD-AS,"AT&T Services, Inc.",Tr/Ac,74,"1,309","36,104,448",0.16%,0.27%,1.7%,125
305,39912,i3B-AS,MEDIACTIVE NETWORK,Tr/Ac,74,294,"1,172,992",0.16%,0.06%,0.05%,104
306,19108,SUDDENLINK...,Suddenlink Communications,Tr/Ac,73,"2,830","5,625,600",0.16%,0.58%,0.26%,78
307,4808,CHINA169-BJ,CNCGROUP China169 Backbone,Co,73,"2,237","15,235,328",0.16%,0.46%,0.71%,61
308,33287,COMCAST-33287,"Comcast Cable Communications, Inc.",Tr/Ac,73,"2,201","3,121,408",0.16%,0.45%,0.15%,69
309,28303,(no data),ITAKE SERVICOS DE TELECOMUNICACOES LTDA,Tr/Ac,73,949,"718,080",0.16%,0.20%,0.03%,52
310,50952,PEERING-AS,OOO Kolpinskie Internet-Seti,Tr/Ac,73,513,"1,168,128",0.16%,0.11%,0.05%,30
311,20771,CAUCASUS-C...,Caucasus Online Ltd.,Tr/Ac,73,394,"696,576",0.16%,0.08%,0.03%,49
312,15895,KSNET-AS,"""Kyivstar"" PJSC",Tr/Ac,73,229,"996,864",0.16%,0.05%,0.05%,66
313,17676,APNIC-17652,Asia Pacific Network Information Centre,Tr/Ac,72,"2,971","50,763,840",0.16%,0.61%,2.4%,63
314,38193,TWA-AS-AP,Transworld Associates (Pvt.) Ltd.,Tr/Ac,72,"2,891","1,248,768",0.16%,0.59%,0.06%,79
315,11664,(no data),Techtel LMDS Comunicaciones Interactivas S.A.,Tr/Ac,72,"2,312","1,819,648",0.16%,0.48%,0.08%,76
316,6181,FUSE-NET,Cincinnati Bell Telephone,Tr/Ac,72,702,"7,523,584",0.16%,0.14%,0.35%,77
317,6805,TDDE-ASN1,TelemaxX Telekommunikation GmbH,Tr/Ac,72,321,"7,891,200",0.16%,0.07%,0.37%,107
318,8767,MNET-AS,MEDIACTIVE NETWORK,Tr/Ac,72,309,"1,192,704",0.16%,0.06%,0.06%,104
319,45820,TTSL-MEISISP,NNI,Co,71,"2,594","1,238,784",0.16%,0.53%,0.06%,67
320,32787,PROLEXIC-T...,"Prolexic Technologies, Inc.",Tr/Ac,71,"1,229","18,277,696",0.16%,0.25%,0.85%,136
321,6697,BELPAK-AS,Republican Unitary Telecommunication Enterprise Beltelecom,Tr/Ac,71,676,"1,741,312",0.16%,0.14%,0.08%,68
322,57731,DiViNetworks,DiViNetworks LTD.,Tr/Ac,70,"2,538","2,918,656",0.15%,0.52%,0.14%,114
323,8764,TEOLTAB,"VAS ""Latvijas Valsts radio un televizijas centrs""",Tr/Ac,70,"1,066","1,578,752",0.15%,0.22%,0.07%,106
324,10223,UECOMM-AU,Uecomm Ltd,Tr/Ac,70,416,"399,104",0.15%,0.09%,0.02%,77
325,8308,NASK-COMME...,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY,Tr/Ac,70,161,"516,864",0.15%,0.03%,0.02%,110
326,16150,PORT80-GLO...,Availo Networks AB,Tr/Ac,69,839,"968,960",0.15%,0.17%,0.05%,124
327,23148,TERRENAP,Data Return,Tr/Ac,69,681,"1,000,960",0.15%,0.14%,0.05%,133
328,29075,IELO-AS,Consulcom SARL,Tr/Ac,69,328,"3,293,696",0.15%,0.07%,0.15%,108
329,17379,LACNIC-17379,Latin American and Caribbean IP address Regional Registry,Tr/Ac,68,733,"1,616,384",0.15%,0.15%,0.08%,35
330,27750,(no data),Cooperación Latino Americana de Redes Avanzadas,Tr/Ac,67,"1,628","3,832,328",0.15%,0.33%,0.18%,22
331,7643,VNPT-AS-VN,VNPT Corp,Tr/Ac,67,"1,259","3,623,424",0.15%,0.26%,0.17%,56
332,3261,DIPT-AS,"PP ""Koordinator""",Tr/Ac,67,412,"1,046,528",0.15%,0.08%,0.05%,68
333,57344,TELEHOUSE-AS,MOBILTEL EAD,Tr/Ac,66,"1,993","1,415,168",0.15%,0.41%,0.07%,82
334,14745,INTERNAP-B...,Internap Network Services Corporation,Tr/Ac,66,"1,339","1,070,016",0.15%,0.28%,0.05%,56
335,9381,NEWTT-IP-AP,Wharf T&T Limited,Tr/Ac,66,"1,327","5,864,192",0.15%,0.27%,0.27%,68
336,6648,BAYAN-TELE...,Bayan Transit AS,Tr/Ac,66,"1,159","882,944",0.15%,0.24%,0.04%,112
337,15830,TELECITY-LON,TelemaxX Telekommunikation GmbH,Co,66,898,"769,600",0.15%,0.18%,0.04%,162
338,50928,SYNTSIB-AS,OJSC MegaFon,Tr/Ac,66,675,"1,399,296",0.15%,0.14%,0.07%,53
339,22335,MREN,Argonne National Laboratory,Tr/Ac,66,500,"5,454,848",0.15%,0.10%,0.25%,28
340,7015,COMCAST-7015,"Comcast Cable Communications, Inc.",Tr/Ac,66,473,"775,936",0.15%,0.10%,0.04%,66
341,42979,ASGLBLCOM,"VAS ""Latvijas Valsts radio un televizijas centrs""",Tr/Ac,66,471,"468,480",0.15%,0.10%,0.02%,17
342,14742,INTERNAP-B...,Internap Network Services Corporation,Co,66,396,"836,352",0.15%,0.08%,0.04%,44
343,5563,URAL,CJSC Ural WES,Tr/Ac,66,322,"325,120",0.15%,0.07%,0.02%,59
344,8953,ASN-ORANGE...,Orange Romania S.A.,Tr/Ac,66,174,"352,768",0.15%,0.04%,0.02%,41
345,49895,DCENTER-AS,STUDIO WIK s.c. Krzysztof Lopata Maria Lopata,Tr/Ac,66,133,"149,248",0.15%,0.03%,0.01%,59
346,7470,TRUEINTERN...,Rajabhat Mahasarakham University,Co,65,910,"2,618,368",0.14%,0.19%,0.12%,67
347,14717,ECINET,EZE Castle Integration Inc.,Tr/Ac,65,142,"37,632",0.14%,0.03%,0.00%,78
348,8151,LACNIC-8151,Latin American and Caribbean IP address Regional Registry,Tr/Ac,64,"2,943","15,715,916",0.14%,0.61%,0.73%,63
349,45629,JASTEL-NET...,JasTel Network International Gateway,Tr/Ac,64,"1,889","2,622,784",0.14%,0.39%,0.12%,51
350,7049,LACNIC-7048,Latin American and Caribbean IP address Regional Registry,Tr/Ac,64,"1,410","549,248",0.14%,0.29%,0.03%,62
351,9070,ITD,i:FAO Bulgaria EOOD,Tr/Ac,63,"1,712","2,380,864",0.14%,0.35%,0.11%,103
352,11798,ACEDATACEN...,"Ace Data Centers, Inc.",Co,63,"1,071","2,717,696",0.14%,0.22%,0.13%,46
353,16637,AFRINIC-AS...,African Network Information Center,Tr/Ac,63,762,"1,056,832",0.14%,0.16%,0.05%,98
354,9583,SIFY-AS-IN,Sify Limited,Tr/Ac,62,"4,478","2,254,848",0.14%,0.92%,0.10%,134
355,3301,TELIANET-S...,TeliaSonera AB,Tr/Ac,62,773,"9,714,752",0.14%,0.16%,0.45%,59
356,21385,TNIB,Trusted Network GmbH,Tr/Ac,62,386,"9,145,344",0.14%,0.08%,0.43%,236
357,12968,CDP,Netia SA,Tr/Ac,62,169,"304,384",0.14%,0.03%,0.01%,61
358,17709,EBT,"Eastern Broadband Telecom Co.,Ltd",Tr/Ac,61,"3,914","27,395,264",0.13%,0.81%,1.3%,32
359,24218,GTC-MY-PIP-AS,Global Transit Communications - Malaysia,Tr/Ac,61,"1,498","3,261,742",0.13%,0.31%,0.15%,47
360,7568,CSLOX-IIG-...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",Tr/Ac,61,733,"507,136",0.13%,0.15%,0.02%,17
361,58587,FIBERATHOM...,Fiber @ Home Limited,Tr/Ac,61,646,"379,648",0.13%,0.13%,0.02%,34
362,8470,MAcomnet,"OJSC ""Vimpelcom""",Tr/Ac,61,104,"133,888",0.13%,0.02%,0.01%,73
363,7381,SUNGARDRS,Inflow Inc.,Tr/Ac,60,916,"2,645,248",0.13%,0.19%,0.12%,64
364,132602,BANGLADESH...,Bangladesh Submarine Cable Company Limited (BSCCL),Tr/Ac,60,904,"344,064",0.13%,0.19%,0.02%,5
365,57463,NetIX,NetIX Communications Ltd.,Tr/Ac,60,577,"459,776",0.13%,0.12%,0.02%,77
366,10578,GIGAPOP-NE,Harvard University,Tr/Ac,60,390,"21,366,848",0.13%,0.08%,0.99%,32
367,28716,RETELIT-AS,Reti Telematiche Italiane S.p.A. (Retelit S.p.A.),Tr/Ac,60,313,"459,520",0.13%,0.06%,0.02%,98
368,28968,EUT-AS,Eurasia Telecom Ltd.,Tr/Ac,60,212,"293,632",0.13%,0.04%,0.01%,89
369,21488,EMPLOT-AS,"Emplot Ltd. Kiev, Ukraine",Tr/Ac,60,128,"85,760",0.13%,0.03%,0.00%,39
370,25074,INETBONE-AS,Dembach Goo Informatik GmbH & Co. KG,Tr/Ac,59,"1,351","2,190,144",0.13%,0.28%,0.10%,116
371,24203,NAPXLNET-A...,PT Excelcomindo Pratama (Network Access Provider),Tr/Ac,59,859,"293,120",0.13%,0.18%,0.01%,39
372,4558,EP0-BLK-AS...,"Almond Oil Process, LLC.",Tr/Ac,59,807,"1,948,160",0.13%,0.17%,0.09%,13
373,14840,(no data),COMMCORP COMUNICACOES LTDA,Tr/Ac,59,692,"532,224",0.13%,0.14%,0.02%,114
374,33363,BHN-TAMPA,U.S. Sprint,Tr/Ac,59,569,"6,728,960",0.13%,0.12%,0.31%,66
375,41440,SIBIRTELEC...,OJSC Rostelecom,Tr/Ac,59,502,"3,161,856",0.13%,0.10%,0.15%,44
376,31027,NIANET-AS,Nianet A/S,Tr/Ac,59,447,"906,752",0.13%,0.09%,0.04%,120
377,42480,LIX-AS,"VAS ""Latvijas Valsts radio un televizijas centrs""",Tr/Ac,59,250,"708,608",0.13%,0.05%,0.03%,15
378,39392,SUPERNETWO...,CET 21 spol. s.r.o.,Co,59,213,"528,640",0.13%,0.04%,0.02%,44
379,33667,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,59,202,"608,000",0.13%,0.04%,0.03%,59
380,8905,DIGIT1-AS,Digit One LLC Podolsk,Tr/Ac,59,126,"185,664",0.13%,0.03%,0.01%,46
381,17557,PKTELECOM-...,Paknet Limited Merged into PTCL,Tr/Ac,58,"2,496","4,704,776",0.13%,0.51%,0.22%,108
382,37282,MAINONE,Mainone Cable Company,Tr/Ac,58,559,"591,104",0.13%,0.11%,0.03%,86
383,14868,(no data),COPEL Telecom S.A.,Tr/Ac,58,325,"182,784",0.13%,0.07%,0.01%,59
384,20676,QSC-1,Deutsche Telekom AG,Tr/Ac,58,278,"19,733,760",0.13%,0.06%,0.92%,109
385,8492,OBIT-AS,"""OBIT"" Ltd.",Tr/Ac,58,177,"277,760",0.13%,0.04%,0.01%,91
386,8591,AMIS,AMiS,Tr/Ac,58,146,"494,080",0.13%,0.03%,0.02%,87
387,58389,SDI-AS-ID,PT Sumber Data Indonesia,Tr/Ac,57,978,"274,944",0.13%,0.20%,0.01%,40
388,7162,LACNIC-7162,Latin American and Caribbean IP address Regional Registry,Tr/Ac,57,692,"928,768",0.13%,0.14%,0.04%,15
389,49401,B-IX-AS,DGT Services EOOD,Tr/Ac,57,661,"496,896",0.13%,0.14%,0.02%,52
390,4750,CSLOXINFO-...,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",Tr/Ac,57,653,"476,672",0.13%,0.13%,0.02%,59
391,9009,GBXS-AS,Webair Internet Development Company Inc.,Tr/Ac,57,348,"467,200",0.13%,0.07%,0.02%,88
392,12530,GoldenTele...,Golden Telecom LLC,Tr/Ac,57,166,"388,352",0.13%,0.03%,0.02%,84
393,11172,LACNIC-11172,Latin American and Caribbean IP address Regional Registry,Co,56,"1,533","1,975,808",0.12%,0.32%,0.09%,55
394,18302,SKG_NW-AS-KR,SK Telecom,Tr/Ac,56,"1,086","2,067,744",0.12%,0.22%,0.10%,54
395,16397,LACNIC-16397,Latin American and Caribbean IP address Regional Registry,Tr/Ac,56,778,"584,448",0.12%,0.16%,0.03%,86
396,12129,123NET,"123.Net, Inc.",Tr/Ac,56,711,"1,031,680",0.12%,0.15%,0.05%,67
397,9398,AS9398-AMC...,Amnet IT Services Pty Ltd,Tr/Ac,56,615,"1,023,488",0.12%,0.13%,0.05%,12
398,9822,AMNET-AU-AP,Amnet IT Services Pty Ltd,Tr/Ac,56,608,"1,073,664",0.12%,0.13%,0.05%,53
399,26677,ORION-ASN,ORANO,Tr/Ac,56,327,"1,985,488",0.12%,0.07%,0.09%,46
400,17054,AS17054,"CONTINENTAL BROADBAND PENNSYLVANIA, INC.",Co,56,320,"510,208",0.12%,0.07%,0.02%,61
401,12670,AS-COMPLETEL,COMPLETEL SAS France,Tr/Ac,56,302,"1,018,880",0.12%,0.06%,0.05%,61
402,9119,SOFTNET-AS,HC CENTER druzba za informacijske tehnologije d.o.o.,Tr/Ac,56,289,"1,086,464",0.12%,0.06%,0.05%,107
403,43531,PACKETRADE-AS,IX Reach Ltd,Tr/Ac,55,"2,086","1,328,128",0.12%,0.43%,0.06%,520
404,2687,ATGS-MMD-AS,"AT&T Services, Inc.",Tr/Ac,55,"1,523","26,906,880",0.12%,0.31%,1.3%,74
405,7575,AARNET-AS-AP,Australian Academic and Reasearch Network (AARNet),Tr/Ac,55,509,"5,040,896",0.12%,0.10%,0.23%,89
406,2116,ASN-CATCHCOM,Broadnet AS,Tr/Ac,55,310,"2,141,184",0.12%,0.06%,0.10%,60
407,38930,FIBERRING,LeaseWeb CDN B.V.,Tr/Ac,55,310,"323,072",0.12%,0.06%,0.02%,63
408,9031,EDPNET,Netline SPRL,Tr/Ac,55,285,"546,816",0.12%,0.06%,0.03%,102
409,5610,TO2-CZECH-...,GTS Czech Republic Transit AS,Tr/Ac,55,222,"2,165,248",0.12%,0.05%,0.10%,48
410,6846,UKRPACK,National University Kievo-Mohylanska Academia,Tr/Ac,55,203,"151,552",0.12%,0.04%,0.01%,33
411,31242,TKPSA-AS,TKP S.A. is 3S.pl network operator.,Tr/Ac,55,194,"327,616",0.12%,0.04%,0.02%,90
412,12831,TASK-AS,"Technical University of Gdansk, Academic Computer Center TASK",Tr/Ac,55,141,"203,264",0.12%,0.03%,0.01%,42
413,50606,PL-FUZ-AS,STUDIO WIK s.c. Krzysztof Lopata Maria Lopata,Tr/Ac,55,131,"163,840",0.12%,0.03%,0.01%,82
414,7992,COGECOWAVE,Cogeco Cable,Tr/Ac,54,684,"1,501,952",0.12%,0.14%,0.07%,22
415,33132,FPL-FIBERNET,"FPL FiberNet, LLC",Tr/Ac,54,559,"690,432",0.12%,0.11%,0.03%,67
416,12025,IO-DATA-CE...,"IO Capital Princess, LLC",Tr/Ac,54,470,"555,264",0.12%,0.10%,0.03%,52
417,33651,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,54,180,"538,368",0.12%,0.04%,0.03%,54
418,9942,COMINDICO-AP,Soul Pattinson Telecommunications Pty Ltd,Tr/Ac,53,501,"462,592",0.12%,0.10%,0.02%,42
419,21755,RBS-BOSTON,Sidera Networks LLC,Tr/Ac,53,351,"644,096",0.12%,0.07%,0.03%,42
420,8968,BT-Italia,Societa per i Servizi Bancari - SSB S.P.A.,Tr/Ac,53,236,"1,822,208",0.12%,0.05%,0.08%,46
