as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
2430,25540,ALPHALINK-AS,Alphalink ISP,Tr/Ac,5,107,"84,480",0.01%,0.02%,0.00%,7
2431,21321,ARETI-AS,Areti Internet Ltd.,Tr/Ac,5,107,"28,928",0.01%,0.02%,0.00%,18
2432,17625,BLAZENET-I...,BlazeNet's Network,Tr/Ac,5,106,"27,136",0.01%,0.02%,0.00%,8
2433,12260,COLOSTORE,Colostore.com,Tr/Ac,5,105,"89,600",0.01%,0.02%,0.00%,8
2434,31244,ETP-AS,MY SERVER MEDIA SRL,Co,5,103,"133,888",0.01%,0.02%,0.01%,5
2435,11403,NYINTERNET,The New York Internet Company,Tr/Ac,5,100,"72,576",0.01%,0.02%,0.00%,28
2436,262773,(no data),OndaNet Ltda,Tr/Ac,5,100,"25,600",0.01%,0.02%,0.00%,12
2437,262660,(no data),Consult Informatica Ltda,Tr/Ac,5,100,"22,528",0.01%,0.02%,0.00%,29
2438,33182,DIMENOC,"HostDime.com, Inc.",Co,5,99,"160,512",0.01%,0.02%,0.01%,39
2439,23923,AGNI-AS,Agni Systems Limited,Tr/Ac,5,99,"47,872",0.01%,0.02%,0.00%,7
2440,21491,Uganda-Tel...,Uganda Telecom,Tr/Ac,5,97,"81,408",0.01%,0.02%,0.00%,5
2441,10970,LIGHTEDGE,LightEdge Solutions,Co,5,92,"97,536",0.01%,0.02%,0.00%,9
2442,9326,CENTRIN-AS-AP,PT Centrin Utama,Tr/Ac,5,92,"53,760",0.01%,0.02%,0.00%,11
2443,24187,KIRZ-AS-TH,KIRZ Service Provider,Tr/Ac,5,92,"24,064",0.01%,0.02%,0.00%,9
2444,28192,(no data),Globalwave Telecom,Tr/Ac,5,90,"48,640",0.01%,0.02%,0.00%,10
2445,30689,FLOW-NET,FLOW,Tr/Ac,5,89,"110,080",0.01%,0.01%,0.01%,5
2446,37187,SKYBAND,Skyband Corporation Ltd,Tr/Ac,5,89,"96,512",0.01%,0.01%,0.00%,9
2447,21859,C3,C3 Networks Inc,Co,5,86,"59,392",0.01%,0.01%,0.00%,15
2448,36974,AFNET-AS,AF NET Internet Services,Tr/Ac,5,85,"92,160",0.01%,0.01%,0.00%,5
2449,30998,NAL-AS,Netcom Africa Limited,Tr/Ac,5,83,"23,040",0.01%,0.01%,0.00%,4
2450,4434,ERX-RADNET...,RADNET,Tr/Ac,5,83,"20,480",0.01%,0.01%,0.00%,8
2451,23678,MYKRIS-AS-MY,MyKRIS Asia Sdn Bhd,Tr/Ac,5,83,"19,968",0.01%,0.01%,0.00%,7
2452,19331,TWIN-LAKES,Twin Lakes Telephone Cooperative Corporation,Tr/Ac,5,81,"79,616",0.01%,0.01%,0.00%,7
2453,49689,HOMATELECOM,Toseh Ertebatat Homa (Private Joint Stock),Tr/Ac,5,81,"30,208",0.01%,0.01%,0.00%,9
2454,2527,So-net,So-net Entertainment Corporation,Tr/Ac,5,80,"3,009,792",0.01%,0.01%,0.14%,10
2455,7349,WINDSTEAM-...,"Windstream Hosted Solutions, LLC",Tr/Ac,5,80,"130,560",0.01%,0.01%,0.01%,8
2456,14753,UNIVE-80,Universal Consulting,Tr/Ac,5,79,"81,152",0.01%,0.01%,0.00%,6
2457,15421,(no data),Internap European Autonomous System,Tr/Ac,5,78,"23,360",0.01%,0.01%,0.00%,7
2458,55658,HYPERNET-A...,PT. HIPERNET INDODATA,Tr/Ac,5,77,"18,176",0.01%,0.01%,0.00%,8
2459,27932,(no data),Redes y Telecomunicaciones,Tr/Ac,5,75,"73,728",0.01%,0.01%,0.00%,6
2460,262401,(no data),IDEALL TI COMERCIO DE EQUIPAMENTOS DE INFORMATICA,Tr/Ac,5,75,"17,408",0.01%,0.01%,0.00%,31
2461,36873,VNL1-AS,Airtel Networks Limited,Tr/Ac,5,74,"33,536",0.01%,0.01%,0.00%,8
2462,13979,ATT-IPFR,"AT&T Services, Inc.",Tr/Ac,5,73,"650,752",0.01%,0.01%,0.03%,8
2463,28173,(no data),Dinâmica Telecomunicações Ltda,Tr/Ac,5,72,"33,792",0.01%,0.01%,0.00%,28
2464,29988,IAI-AS,INTERNETWORKING ATLANTIC INCORPORATED,Tr/Ac,5,71,"537,088",0.01%,0.01%,0.03%,2
2465,31083,Telepoint,Telehouse EAD,Co,5,71,"36,864",0.01%,0.01%,0.00%,3
2466,45224,BELLNET-AS-AP,Lanka Bell's AS,Tr/Ac,5,71,"23,552",0.01%,0.01%,0.00%,6
2467,52276,(no data),GAS NATURAL FENOSA TELECOMUNICACIONES GUATEMALA S.A.,Tr/Ac,5,70,"79,872",0.01%,0.01%,0.00%,6
2468,1248,HERE,NOKIA Corporation,En,5,67,"142,208",0.01%,0.01%,0.01%,54
2469,47474,Virtual1,Virtual1,Tr/Ac,5,66,"103,936",0.01%,0.01%,0.00%,45
2470,16058,Gabon-Telecom,Gabon Telecom Internet Network Autonomous System,Tr/Ac,5,65,"283,392",0.01%,0.01%,0.01%,6
2471,25133,MCLAUT-AS,"LLC ""McLaut-Invest""",Tr/Ac,5,65,"59,392",0.01%,0.01%,0.00%,11
2472,1547,IDK-Network,JSCC Interdnestrcom,Tr/Ac,5,64,"221,952",0.01%,0.01%,0.01%,98
2473,14135,NAVISITE-E...,"Navisite, Inc.",Co,5,63,"557,568",0.01%,0.01%,0.03%,7
2474,19133,BIRD-HOSTING,Bird Hosting Inc.,Co,5,63,"83,456",0.01%,0.01%,0.00%,2
2475,28279,(no data),Turboseg Provedor de Internet Ltda,Tr/Ac,5,63,"25,600",0.01%,0.01%,0.00%,7
2476,262493,(no data),Global Tech Internet Banda Larga EPP - ltda,Tr/Ac,5,62,"19,456",0.01%,0.01%,0.00%,6
2477,37451,CongoTelecom,CONGO TELECOM,Tr/Ac,5,62,"12,288",0.01%,0.01%,0.00%,5
2478,8685,DorukNet,Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.,Co,5,61,"43,776",0.01%,0.01%,0.00%,6
2479,4136,QUALITYTEC...,"Quality Technology Services, N.J., LLC",Co,5,60,"193,792",0.01%,0.01%,0.01%,7
2480,10457,ILX-ASN,Thomson Reuters U.S. LLC,Tr/Ac,5,60,"83,712",0.01%,0.01%,0.00%,5
2481,48172,OVERSUN,Oversun Ltd,Tr/Ac,5,60,"52,736",0.01%,0.01%,0.00%,18
2482,8897,KCOM-SPN,KCOM Group PLC,Tr/Ac,5,59,"1,125,888",0.01%,0.01%,0.05%,67
2483,16178,Logosoft-AS,"Logosoft , information engineering and Internet providing",Tr/Ac,5,59,"62,464",0.01%,0.01%,0.00%,38
2484,19844,GORACK,GoRack LLC,Tr/Ac,5,59,"50,944",0.01%,0.01%,0.00%,6
2485,18015,FASTCOM-AS-AP,PO Box 805,Tr/Ac,5,59,"28,672",0.01%,0.01%,0.00%,6
2486,28142,(no data),DIGITAL DESIGN - SERVICOS DE INFORMATICA LTDA,Tr/Ac,5,59,"15,104",0.01%,0.01%,0.00%,5
2487,39434,DagestanTe...,Optika-Telekom Ltd.,Tr/Ac,5,58,"132,352",0.01%,0.01%,0.01%,6
2488,55685,JLM-AS-ID,PT Jala Lintas Media,Tr/Ac,5,58,"14,080",0.01%,0.01%,0.00%,7
2489,34569,Networx-BG,Networx-Bulgaria Ltd.,Tr/Ac,5,57,"47,104",0.01%,0.01%,0.00%,12
2490,20002,(no data),Telstar S.A.,Tr/Ac,5,57,"18,688",0.01%,0.01%,0.00%,5
2491,6222,EMBARQ-CLTN,Embarq Corporation,Tr/Ac,5,56,"103,424",0.01%,0.01%,0.00%,5
2492,53118,(no data),NETLINE TELECOM,Tr/Ac,5,56,"21,760",0.01%,0.01%,0.00%,28
2493,37183,UTANDE,Utande Internet Services (Pvt) Ltd,Tr/Ac,5,55,"28,672",0.01%,0.01%,0.00%,6
2494,10367,G4-COMMUNI...,"Metro2000, Inc.",Tr/Ac,5,55,"20,480",0.01%,0.01%,0.00%,7
2495,20406,BRASLINK,Braslink Network Inc,Tr/Ac,5,55,"15,616",0.01%,0.01%,0.00%,29
2496,262854,(no data),AFINET SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA,Tr/Ac,5,55,"15,360",0.01%,0.01%,0.00%,10
2497,19332,(no data),"Marcatel Com, S.A. de C.V.",Tr/Ac,5,54,"112,896",0.01%,0.01%,0.01%,6
2498,3912,NMSU-AS,Checs-net,En,5,53,"151,808",0.01%,0.01%,0.01%,7
2499,34584,KHBDSV,OJSC Rostelecom,Tr/Ac,5,53,"129,024",0.01%,0.01%,0.01%,5
2500,17469,ACCESSTEL-...,Access Telecom (BD) Ltd.,Tr/Ac,5,53,"82,432",0.01%,0.01%,0.00%,5
2501,11750,(no data),Interdotnet Argentina S.A.,Tr/Ac,5,53,"58,880",0.01%,0.01%,0.00%,5
2502,9700,KRNIC-AS-KR,Korea Network Information Center,Co,5,53,"18,432",0.01%,0.01%,0.00%,6
2503,262996,(no data),MINAS TELECOMUNICACOES E INFORMATICA LTDA ME,Tr/Ac,5,53,"12,288",0.01%,0.01%,0.00%,32
2504,7014,XO-AS7014,XO Communications,Tr/Ac,5,52,"112,384",0.01%,0.01%,0.01%,5
2505,36991,ORANGE-UG,Orange Uganda Ltd,Tr/Ac,5,52,"92,672",0.01%,0.01%,0.00%,7
2506,47218,SYNTERRA-U...,OJSC MegaFon,Tr/Ac,5,52,"54,016",0.01%,0.01%,0.00%,6
2507,26609,(no data),Universal Telecom S.A.,Tr/Ac,5,51,"56,320",0.01%,0.01%,0.00%,30
2508,25273,BCELU,S T N S,Co,5,51,"22,272",0.01%,0.01%,0.00%,14
2509,24198,JUPITERNET...,PT. Datakom Wijaya Pratama,Tr/Ac,5,51,"12,032",0.01%,0.01%,0.00%,3
2510,15026,ACXIOM,Acxiom Corporation,Tr/Ac,5,49,"221,696",0.01%,0.01%,0.01%,5
2511,10204,ARCNET-NTT...,Arcnet NTT MSC ISP,Tr/Ac,5,49,"103,168",0.01%,0.01%,0.00%,6
2512,15296,NETERA,Cybera Inc,Tr/Ac,5,49,"86,736",0.01%,0.01%,0.00%,19
2513,52302,(no data),"Awknet International, S.A.",Tr/Ac,5,49,"46,080",0.01%,0.01%,0.00%,18
2514,17426,PRIMENET-A...,Primesoftex Ltd,Tr/Ac,5,49,"13,056",0.01%,0.01%,0.00%,6
2515,23184,PERSONA,PERSONA COMMUNICATIONS INC.,Tr/Ac,5,48,"173,320",0.01%,0.01%,0.01%,12
2516,8226,AM-NIC-AS,ARMINCO LIMITED LIABILITY COMPANY,Tr/Ac,5,48,"17,920",0.01%,0.01%,0.00%,7
2517,1351,UVM-EDU-AS,University of Vermont,Tr/Ac,5,47,"151,808",0.01%,0.01%,0.01%,7
2518,58688,CUBE,CUBE IIG OPERATOR,Tr/Ac,5,47,"15,872",0.01%,0.01%,0.00%,4
2519,262717,(no data),Net Artur Ind. Com. Caixas hermeticas Ltda - me,Tr/Ac,5,47,"12,032",0.01%,0.01%,0.00%,6
2520,11367,ICENET,"WorldNet Telecommunications, Inc.",Tr/Ac,5,46,"24,320",0.01%,0.01%,0.00%,8
2521,45472,SECURITON-AS,Securiton. Internet Service Provider Melbourne,Tr/Ac,5,46,"13,376",0.01%,0.01%,0.00%,6
2522,7296,ALCHEMYNET,"Alchemy Communications, Inc.",Co,5,45,"92,416",0.01%,0.01%,0.00%,9
2523,262526,(no data),Titania Telecom,Tr/Ac,5,45,"30,720",0.01%,0.01%,0.00%,7
2524,17534,NSK,"NSK Co.,Ltd.",Tr/Ac,5,44,"203,776",0.01%,0.01%,0.01%,11
2525,44027,SATURN-ONL...,Saturn-Online Ltd.,Tr/Ac,5,44,"30,720",0.01%,0.01%,0.00%,7
2526,34277,Alfa-Ltd-AS,Alfa Ltd.,Tr/Ac,5,44,"27,392",0.01%,0.01%,0.00%,15
2527,58206,RACKSPOT,RACKSPOT LDA,Tr/Ac,5,43,"101,888",0.01%,0.01%,0.00%,4
2528,30818,IS-ADVANIA...,Advania hf.,Tr/Ac,5,43,"90,624",0.01%,0.01%,0.00%,4
2529,41164,GET-NO,GET Norway,Tr/Ac,5,42,"615,424",0.01%,0.01%,0.03%,11
2530,6881,NIXCZ,NIX.CZ z.s.p.o.,Tr/Ac,5,42,"78,592",0.01%,0.01%,0.00%,13
2531,4007,SUBISU-CAB...,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",Tr/Ac,5,42,"33,792",0.01%,0.01%,0.00%,6
2532,45558,MPT-MM-AS-AP,MYANMA POSTS AND TELECOMMUNICATIONS,Tr/Ac,5,42,"27,648",0.01%,0.01%,0.00%,7
2533,45298,INTERLINK-...,"INTERLINK TECHNOLOGY, PT",Tr/Ac,5,42,"20,992",0.01%,0.01%,0.00%,5
2534,53242,(no data),NOGUEIRA & DANTAS LTDA,Tr/Ac,5,42,"20,480",0.01%,0.01%,0.00%,9
2535,38753,SOLUSINDO-...,"Solusindo Bintang Pratama, PT",Tr/Ac,5,42,"7,680",0.01%,0.01%,0.00%,12
2536,12946,TeleCable,"Telecable de Asturias,SA",Tr/Ac,5,41,"313,856",0.01%,0.01%,0.01%,7
2537,8613,ICM-NetSer...,ICM NetServ Ltd,Tr/Ac,5,41,"115,456",0.01%,0.01%,0.01%,48
2538,39442,UNICO-AS,JSC UNICO,Tr/Ac,5,41,"61,184",0.01%,0.01%,0.00%,6
2539,24679,SSERV-AS,Hostway Deutschland GmbH,Co,5,41,"60,672",0.01%,0.01%,0.00%,33
2540,12143,STARTEL-AS,Star Telecom (Startel Tanzania) Limited,Tr/Ac,5,41,"20,736",0.01%,0.01%,0.00%,5
2540,45157,MERCANTILE...,Mercantile International Transit Services,Tr/Ac,5,41,"20,736",0.01%,0.01%,0.00%,6
2542,45538,ODS-AS-VN,Online data services,Co,5,41,"20,480",0.01%,0.01%,0.00%,7
2543,52783,(no data),SKYNET TELECOMUNICACOES LTDA,Tr/Ac,5,41,"19,456",0.01%,0.01%,0.00%,9
2544,49360,RPENGINEER...,RP ENGINEERING SAS DI ROMANO ALESSANDRO & C.S.A.S.,Tr/Ac,5,40,"1,453,824",0.01%,0.01%,0.07%,48
2545,6400,(no data),"Compañía Dominicana de Teléfonos, C. por A. - CODETEL",Tr/Ac,5,40,"664,832",0.01%,0.01%,0.03%,6
2546,58430,NDM-AS-AP,"TCC Technology Co., Ltd.",Tr/Ac,5,40,"77,824",0.01%,0.01%,0.00%,5
2547,4265,CERNET-ASN...,California Education and Research Federation Network,Co,5,40,"58,624",0.01%,0.01%,0.00%,5
2548,22571,ARSALON,Arsalon Technologies,Tr/Ac,5,40,"20,224",0.01%,0.01%,0.00%,8
2549,1767,ILIGHT-NET,Indiana Higher Education Telecommunication System,Tr/Ac,5,39,"870,656",0.01%,0.01%,0.04%,5
2550,54048,CVIN,CVIN LLC,Tr/Ac,5,39,"38,400",0.01%,0.01%,0.00%,5
2551,23308,UTILITY-AS,"UTILITY TELEPHONE, INC.",Tr/Ac,5,39,"35,072",0.01%,0.01%,0.00%,10
2552,3479,PEACHNET-AS1,Kennesaw State University,Tr/Ac,5,38,"2,261,248",0.01%,0.01%,0.11%,14
2553,35776,TELEOS,EWE TEL GmbH,Tr/Ac,5,38,"107,008",0.01%,0.01%,0.00%,4
2554,19257,SUBRIGO,SUBRIGO CORPORATION,Co,5,38,"78,080",0.01%,0.01%,0.00%,8
2555,30600,AS-CMN,"Cinergy Metronet, Inc.",Tr/Ac,5,38,"57,856",0.01%,0.01%,0.00%,7
2556,57259,Broadnet-ASN,Broadnet Communications Ltd.,Tr/Ac,5,38,"20,224",0.01%,0.01%,0.00%,7
2556,4263,CERNET-ASN...,California Education and Research Federation Network,Tr/Ac,5,38,"20,224",0.01%,0.01%,0.00%,5
2558,9790,CALLPLUS-N...,CallPlus Services Limited,Tr/Ac,5,37,"171,776",0.01%,0.01%,0.01%,12
2559,30962,COMTRANCE-AS,comtrance GmbH,Tr/Ac,5,37,"101,632",0.01%,0.01%,0.00%,13
2560,5071,WESTEL-1,WesTel Telecommunications,Tr/Ac,5,37,"89,088",0.01%,0.01%,0.00%,7
2561,15366,DNSNET,DNS:NET Internet Service GmbH,Tr/Ac,5,37,"63,744",0.01%,0.01%,0.00%,15
2562,23265,POCKETINET,"Pocketinet Communications, Inc",Tr/Ac,5,37,"49,408",0.01%,0.01%,0.00%,31
2563,42574,NSPLUS-AS,Novaya Sibir Plus Ltd.,Tr/Ac,5,37,"14,080",0.01%,0.01%,0.00%,6
2564,26854,NYS,New York State,Tr/Ac,5,36,"304,128",0.01%,0.01%,0.01%,8
2565,195,SDSC-AS,San Diego Supercomputer Center,Tr/Ac,5,36,"221,440",0.01%,0.01%,0.01%,7
2566,17766,DATAFX-AS-AP,Data FX Online Pty. Ltd.,Tr/Ac,5,36,"55,552",0.01%,0.01%,0.00%,6
2567,10302,NEGIA-NET,SNAPPYDSL.NET,Tr/Ac,5,36,"40,192",0.01%,0.01%,0.00%,15
2568,23550,ULTRACOM,PREPA.Net International Wholesale Transport Inc.,Tr/Ac,5,36,"15,872",0.01%,0.01%,0.00%,22
2569,9927,PHILCOMNET-PH,SM Investments Corporation,Tr/Ac,5,36,"9,216",0.01%,0.01%,0.00%,7
2570,33885,OWNIT,Ownit Broadband AB,Tr/Ac,5,35,"136,448",0.01%,0.01%,0.01%,5
2571,9226,SGIX-AS-AP,1-Net Singapore Pte Ltd,Tr/Ac,5,35,"113,152",0.01%,0.01%,0.01%,8
2572,6295,WHIDBEY1,Whidbey Internet Services,En,5,35,"88,320",0.01%,0.01%,0.00%,13
2573,13319,S-I-S,Storm Internet Services,Tr/Ac,5,35,"15,872",0.01%,0.01%,0.00%,11
2574,10823,NETCARRIER,"NetCarrier, Inc.",Tr/Ac,5,34,"75,520",0.01%,0.01%,0.00%,8
2575,37053,RSAWEB-AS,RSAWEB (PTY) LTD,Tr/Ac,5,34,"51,456",0.01%,0.01%,0.00%,9
2576,197595,OBENETWORK,Obenetwork AB,Tr/Ac,5,34,"50,688",0.01%,0.01%,0.00%,9
2577,42187,REGIT-AS,Regional Information Technologies Ltd.,Tr/Ac,5,34,"34,048",0.01%,0.01%,0.00%,6
2578,19373,(no data),"Triara.com, S.A. de C.V.",Co,5,34,"29,440",0.01%,0.01%,0.00%,3
2579,34060,TCCFR-AS,SC TELECOMUNICATII CFR SA,Tr/Ac,5,34,"22,528",0.01%,0.01%,0.00%,6
2580,58443,RACK-CENTR...,RackCentral Networks,Tr/Ac,5,34,"12,032",0.01%,0.01%,0.00%,10
2581,47570,INETCOM-AS,"SIA ""InetCom""",Tr/Ac,5,34,"8,704",0.01%,0.01%,0.00%,6
2582,8820,TAL-DE,TAL.DE Klaus Internet Service GmbH,Co,5,33,"134,400",0.01%,0.01%,0.01%,4
2583,16128,AGARIK-BUL...,"AGARIK and BULLPI provide WEB, Servers Hosting and dedicated Internet Connection",Tr/Ac,5,33,"40,224",0.01%,0.01%,0.00%,22
2584,44775,ECOM-DON-AS,"ZAO ""Electro-Com Don""",Tr/Ac,5,33,"39,936",0.01%,0.01%,0.00%,8
2585,42590,TELEMOSTUA-AS,TeleMist Ltd,Tr/Ac,5,33,"26,368",0.01%,0.01%,0.00%,5
2586,3265,XS4ALL-NL,Xs4all Internet BV,Tr/Ac,5,32,"1,125,888",0.01%,0.01%,0.05%,43
2587,40151,ELITE,Old Dominion University,Tr/Ac,5,32,"139,264",0.01%,0.01%,0.01%,4
2588,36031,Q9-AS-BRAM,Q9 Networks Inc.,Co,5,32,"98,048",0.01%,0.01%,0.00%,9
2589,40317,PEOPLESCOM...,Peoples Communications Inc.,Tr/Ac,5,32,"30,720",0.01%,0.01%,0.00%,5
2590,28158,(no data),Ampernet Telecomunicações Ltda,Tr/Ac,5,32,"18,688",0.01%,0.01%,0.00%,33
2591,197068,QRATOR,HLL LLC,Co,5,32,"11,776",0.01%,0.01%,0.00%,7
2592,11522,SUD-WIREDAS,Greater Sudbury Telecommunications Inc.,Tr/Ac,5,31,"89,856",0.01%,0.01%,0.00%,12
2593,30977,UGRATEL-AS,Net By Net Holding LLC,Tr/Ac,5,31,"22,273",0.01%,0.01%,0.00%,5
2594,55707,SIMTRONIC-...,Simtronic Technologies Pty Ltd,Tr/Ac,5,31,"8,448",0.01%,0.01%,0.00%,13
2595,20712,AS20712,Andrews & Arnold Ltd,Tr/Ac,5,30,"132,992",0.01%,0.01%,0.01%,52
2596,42754,AROMA-LESK-AS,Iskratelecom CJSC,Tr/Ac,5,30,"45,056",0.01%,0.01%,0.00%,15
2597,15805,SKYNET-CY-AS,MTN Cyprus Limited,Tr/Ac,5,30,"38,912",0.01%,0.01%,0.00%,8
2598,44285,Shahrad-AS,Shahrad Net Company Ltd.,Co,5,30,"30,720",0.01%,0.01%,0.00%,5
2599,42163,Irangate,Rasaneh Esfahan Net,Tr/Ac,5,30,"28,928",0.01%,0.01%,0.00%,5
2600,47148,STARNETRAN...,STARNETRANS SRL,Tr/Ac,5,30,"24,576",0.01%,0.01%,0.00%,7
2601,24482,SGGS-AS-AP,SG.GS,Tr/Ac,5,30,"17,408",0.01%,0.01%,0.00%,95
2602,15090,COMLINK-LLC,"Comlink, LLC",Tr/Ac,5,30,"15,616",0.01%,0.01%,0.00%,4
2603,27139,DNIC-ASBLK...,DoD Network Information Center,Tr/Ac,5,30,"7,680",0.01%,0.01%,0.00%,6
2604,7086,MISSISSIPP...,"Mississippi, Department of Information Technology Services (ITS)",Tr/Ac,5,29,"231,424",0.01%,0.00%,0.01%,2
2605,8542,BKKB,BKK Fiber AS,Co,5,29,"180,736",0.01%,0.00%,0.01%,3
2606,13000,LEON-AS,Leon Sp. z o.o.,En,5,29,"55,040",0.01%,0.00%,0.00%,11
2607,33902,STARNET-AS,"Closed Joint Stock Company ""Star Networks""",Tr/Ac,5,29,"50,688",0.01%,0.00%,0.00%,12
2608,48176,OOOSET-AS,OOO SET,Tr/Ac,5,29,"28,672",0.01%,0.00%,0.00%,6
2609,43714,EPL-AS,Production co-operative Economic-legal laboratory,Tr/Ac,5,29,"27,136",0.01%,0.00%,0.00%,16
2610,20081,NET2ATLANTA,NET2ATLANTA.COM LLC,Tr/Ac,5,29,"15,360",0.01%,0.00%,0.00%,17
2611,52201,TCTEL,"Closed joint-stock company ""Telecommunication company TEL""",Tr/Ac,5,29,"9,216",0.01%,0.00%,0.00%,19
2612,29003,REFERTELEC...,"REFER TELECOM, SERVICOS DE TELECOMUNICACOES S.A.",Tr/Ac,5,28,"47,360",0.01%,0.00%,0.00%,7
2613,25660,CTC,"Champaign Telephone Company, INC.",Tr/Ac,5,28,"38,400",0.01%,0.00%,0.00%,5
2614,34362,VOLJATEL-H...,Terrakom d.o.o.,Tr/Ac,5,28,"20,736",0.01%,0.00%,0.00%,5
2615,53171,(no data),Omni Telecomunicacoes Ltda,Tr/Ac,5,28,"16,896",0.01%,0.00%,0.00%,27
2616,1930,RCCN,"Fundacao para a Ciencia e a Tecnologia, I.P.",Tr/Ac,5,27,"388,096",0.01%,0.00%,0.02%,7
2617,19082,EVERESTBRO...,EVEREST BROADBAND NETWORKS,Tr/Ac,5,27,"33,536",0.01%,0.00%,0.00%,7
2618,35575,VAIONI,Vaioni Group Ltd,Tr/Ac,5,27,"32,256",0.01%,0.00%,0.00%,46
2619,25504,CRONON-AS,Vautron Rechenzentrum AG,Co,5,27,"29,952",0.01%,0.00%,0.00%,7
2620,15108,ALLO-COMM,Allo Communications LLC,Tr/Ac,5,27,"15,104",0.01%,0.00%,0.00%,7
2621,35144,DLINE,Dream Line LTD,Tr/Ac,5,27,"5,888",0.01%,0.00%,0.00%,7
2622,20900,MAN-CASTRE...,SAEM Intermediasud,Tr/Ac,5,26,"94,208",0.01%,0.00%,0.00%,7
2623,44700,HAENDLEKOR...,Haendle & Korte GmbH,Tr/Ac,5,26,"88,832",0.01%,0.00%,0.00%,6
2624,43333,NEPHAX-AS,CIS NEPHAX,Co,5,26,"40,704",0.01%,0.00%,0.00%,8
2625,5504,LOGOSNET,Logosnet Services Limited,Tr/Ac,5,26,"22,272",0.01%,0.00%,0.00%,7
2626,29061,SAIMANET-AS,Saimanet Telecomunications,Tr/Ac,5,26,"18,688",0.01%,0.00%,0.00%,6
2627,12617,SOLIDO-NET,Solido Hosting A/S,Co,5,26,"14,336",0.01%,0.00%,0.00%,8
2628,17226,ATT-CERFNE...,AT&T Enhanced Network Services,Co,5,25,"29,440",0.01%,0.00%,0.00%,5
2629,42673,SKYWARE-AS,Skyware Sp. z o.o.,Tr/Ac,5,25,"21,504",0.01%,0.00%,0.00%,10
2630,33098,TWRS-SP,"Towerstream I, Inc.",Tr/Ac,5,25,"14,080",0.01%,0.00%,0.00%,5
2631,38148,QIANDRA-AS-ID,QIANDRA INFORMATION TECHNOLOGY PT,Tr/Ac,5,25,"6,144",0.01%,0.00%,0.00%,5
2632,34676,STAVCOM-AS,"""Stavropol'skie Kommunikacii"" OOO",Tr/Ac,5,25,"5,888",0.01%,0.00%,0.00%,4
2633,36874,CA2-AS,Cybersmart,Tr/Ac,5,24,"192,768",0.01%,0.00%,0.01%,9
2634,9112,POZMAN,POZMAN-EDU,Tr/Ac,5,24,"111,872",0.01%,0.00%,0.01%,5
2635,36327,VINAKOM,VINAKOM COMMUNICATIONS,Tr/Ac,5,24,"52,480",0.01%,0.00%,0.00%,6
2636,34711,DIGINET-AS,DIGINET SA,Tr/Ac,5,24,"37,120",0.01%,0.00%,0.00%,2
2637,33481,BELWAVE-CO...,BELWAVE COMMUNICATIONS,Tr/Ac,5,24,"28,416",0.01%,0.00%,0.00%,6
2638,31304,ESPOL-AS,Espol Sp. z o. o.,Tr/Ac,5,24,"26,368",0.01%,0.00%,0.00%,9
2639,38731,VTDC-AS-VN,Vietel - CHT Compamy Ltd,Co,5,24,"14,592",0.01%,0.00%,0.00%,5
2640,42845,Bretagnete...,BRETAGNE TELECOM SAS,Tr/Ac,5,24,"7,936",0.01%,0.00%,0.00%,7
2641,197284,PANTELSK,"Turk Telekom International SK, s.r.o",Tr/Ac,5,24,"7,168",0.01%,0.00%,0.00%,14
2642,25163,NG-NIGERIA-AS,21 st Century Technologies Limited,Tr/Ac,5,24,"6,656",0.01%,0.00%,0.00%,7
2643,43205,BULSATCOM-...,Bulsatcom AD,Tr/Ac,5,23,"173,312",0.01%,0.00%,0.01%,10
2644,24651,LVBALTICOM-AS,JSC BALTICOM,Tr/Ac,5,23,"82,176",0.01%,0.00%,0.00%,6
2645,29190,OVERTA-AS,MTS OJSC,Tr/Ac,5,23,"57,344",0.01%,0.00%,0.00%,5
2646,37057,VODACOM-LE...,Vodacom Lesotho (Pty) Ltd,Tr/Ac,5,23,"47,616",0.01%,0.00%,0.00%,5
2647,34997,ALIONIS,Alionis,Tr/Ac,5,23,"17,920",0.01%,0.00%,0.00%,4
2648,1213,HEANET,HEAnet Limited,Tr/Ac,5,22,"1,843,200",0.01%,0.00%,0.09%,8
2649,47358,NTRNET,NTRNET SRL,Tr/Ac,5,22,"70,144",0.01%,0.00%,0.00%,18
2650,35539,INFOLINK-T-AS,OJSC Infolink Technology,Tr/Ac,5,22,"64,512",0.01%,0.00%,0.00%,13
2651,34968,iunxi,Trixit Holding B.V.,Tr/Ac,5,22,"53,248",0.01%,0.00%,0.00%,47
2652,8636,MAXNET,Autonomous System for,Tr/Ac,5,22,"21,504",0.01%,0.00%,0.00%,17
2653,33606,TEKLINKS,"TekLinks, Inc.",Tr/Ac,5,22,"18,176",0.01%,0.00%,0.00%,10
2654,43366,OSSO,OSSO B.V.,Tr/Ac,5,22,"12,288",0.01%,0.00%,0.00%,13
