,Exploits,Fraudlent Services,Malware,Phishing,Spammers,Unwanted Programs
55581,0.0,0.0,1.0,0.0,0.0,0.0
56059,1.0,0.0,22.0,2.0,0.0,0.0
60136,0.0,0.0,3.0,0.0,0.0,0.0
52008,0.0,0.0,2.0,0.0,0.0,0.0
52003,0.0,0.0,8.0,0.0,0.0,0.0
52000,4.0,42.0,86.0,13.0,0.0,2.0
262519,0.0,0.0,2.0,0.0,0.0,0.0
56055,0.0,0.0,1.0,0.0,0.0,0.0
43989,1.0,34.0,61.0,0.0,0.0,0.0
25116,2.0,0.0,14.0,0.0,0.0,0.0
25446,0.0,2.0,4.0,0.0,0.0,0.0
25441,0.0,0.0,2.0,0.0,0.0,0.0
133882,0.0,0.0,4.0,0.0,0.0,2.0
42055,1.0,0.0,69.0,12.0,0.0,0.0
262638,0.0,0.0,1.0,0.0,0.0,0.0
262631,0.0,0.0,3.0,0.0,0.0,0.0
262630,0.0,0.0,4.0,0.0,0.0,0.0
42589,0.0,0.0,3.0,0.0,0.0,0.0
46003,0.0,8.0,5.0,5.0,0.0,0.0
46002,0.0,0.0,1.0,0.0,0.0,0.0
47554,0.0,0.0,1.0,0.0,0.0,0.0
42585,28.0,0.0,4.0,0.0,0.0,0.0
200548,0.0,0.0,2.0,6.0,0.0,0.0
201942,0.0,0.0,40.0,22.0,0.0,0.0
39927,3.0,14.0,191.0,9.0,0.0,0.0
57186,0.0,0.0,1.0,0.0,0.0,0.0
57187,0.0,0.0,6.0,0.0,0.0,8.0
57180,0.0,0.0,5.0,0.0,0.0,1.0
39923,0.0,0.0,12.0,0.0,0.0,0.0
265007,0.0,0.0,1.0,0.0,0.0,0.0
42322,0.0,0.0,30.0,0.0,0.0,0.0
16814,9.0,127.0,2076.0,148.0,0.0,0.0
12129,11.0,48.0,75.0,17.0,0.0,0.0
6379,0.0,4.0,4.0,0.0,0.0,0.0
6372,0.0,0.0,6.0,0.0,0.0,0.0
6373,0.0,0.0,4.0,0.0,0.0,0.0
196891,0.0,0.0,2.0,0.0,0.0,0.0
12124,0.0,0.0,6.0,0.0,0.0,0.0
49327,0.0,0.0,3.0,0.0,0.0,0.0
10143,0.0,4.0,49.0,0.0,0.0,0.0
57982,0.0,0.0,1.0,0.0,0.0,0.0
199542,0.0,8.0,2.0,6.0,0.0,0.0
10148,0.0,0.0,1.0,0.0,0.0,0.0
57988,0.0,0.0,8.0,4.0,0.0,0.0
39699,0.0,0.0,2.0,0.0,0.0,0.0
198497,0.0,0.0,303.0,0.0,0.0,0.0
63447,0.0,3.0,4.0,0.0,0.0,0.0
9328,0.0,0.0,12.0,0.0,0.0,0.0
63113,0.0,0.0,24.0,3.0,0.0,0.0
63119,0.0,55.0,18.0,5.0,0.0,0.0
9326,0.0,0.0,12.0,0.0,0.0,0.0
201689,0.0,0.0,1.0,0.0,0.0,0.0
58985,0.0,0.0,2.0,8.0,0.0,0.0
46841,0.0,8.0,20.0,22.0,0.0,0.0
18859,0.0,0.0,1.0,0.0,0.0,0.0
8948,0.0,0.0,1.0,0.0,0.0,0.0
37004,0.0,0.0,1.0,0.0,0.0,0.0
37002,0.0,0.0,4.0,0.0,0.0,0.0
18851,0.0,0.0,2.0,0.0,0.0,0.0
45204,0.0,0.0,1.0,0.0,0.0,0.0
48366,0.0,0.0,1.0,0.0,0.0,0.0
41232,0.0,1.0,13.0,0.0,0.0,0.0
134503,0.0,0.0,2.0,0.0,0.0,0.0
41236,0.0,0.0,14.0,0.0,0.0,8.0
50357,0.0,0.0,1.0,0.0,0.0,0.0
262197,0.0,0.0,11.0,0.0,0.0,0.0
41360,0.0,0.0,12.0,0.0,0.0,0.0
28100,0.0,0.0,2.0,0.0,0.0,0.0
48544,0.0,0.0,1.0,1.0,0.0,0.0
49941,0.0,0.0,4.0,0.0,0.0,0.0
47956,0.0,0.0,21.0,6.0,0.0,0.0
49418,0.0,0.0,7.0,0.0,0.0,0.0
201682,0.0,0.0,20.0,2.0,0.0,0.0
1998,0.0,0.0,1.0,0.0,0.0,0.0
58182,7.0,0.0,7.0,0.0,0.0,0.0
3209,1.0,0.0,88.0,93.0,0.0,43.0
134763,12.0,9.0,288.0,6666.0,0.0,1971.0
48093,0.0,0.0,4.0,2.0,0.0,0.0
45062,2.0,0.0,14.0,12.0,0.0,9.0
48096,12.0,51.0,44.0,21.0,0.0,0.0
203810,0.0,6.0,87.0,5.0,0.0,0.0
41585,0.0,0.0,1.0,0.0,0.0,0.0
134768,0.0,0.0,1.0,1530.0,0.0,0.0
264352,0.0,0.0,1.0,0.0,0.0,0.0
2860,2.0,27.0,126.0,15.0,0.0,20.0
133232,0.0,0.0,180.0,0.0,0.0,0.0
559,0.0,0.0,7.0,0.0,0.0,0.0
44335,1.0,0.0,11.0,0.0,0.0,0.0
197023,0.0,0.0,1.0,0.0,0.0,0.0
557,0.0,0.0,5.0,0.0,0.0,0.0
197074,0.0,0.0,10.0,6.0,0.0,0.0
58327,0.0,0.0,4.0,0.0,0.0,0.0
33695,0.0,48.0,51.0,2.0,0.0,1.0
58321,0.0,0.0,27.0,2.0,0.0,0.0
197071,3.0,83.0,24.0,34.0,0.0,0.0
58451,0.0,4.0,8.0,7.0,0.0,0.0
58322,0.0,0.0,3.0,0.0,0.0,0.0
24233,0.0,0.0,2.0,0.0,0.0,0.0
58329,1.0,0.0,15.0,3.0,0.0,1.0
58328,0.0,0.0,4.0,0.0,0.0,0.0
62241,8.0,0.0,60.0,1.0,0.0,0.0
62240,0.0,11.0,9.0,6.0,0.0,0.0
3340,4.0,0.0,1.0,0.0,0.0,0.0
8559,0.0,0.0,763.0,0.0,0.0,0.0
59583,0.0,0.0,7.0,2.0,0.0,0.0
59580,0.0,0.0,2.0,0.0,0.0,0.0
30528,0.0,0.0,1.0,0.0,0.0,0.0
34201,6.0,0.0,6.0,0.0,0.0,0.0
59588,0.0,0.0,1.0,0.0,0.0,0.0
31698,3.0,0.0,26.0,0.0,0.0,0.0
28217,0.0,0.0,1.0,0.0,0.0,0.0
31126,0.0,0.0,5.0,0.0,0.0,0.0
4250,19.0,9.0,182.0,53.0,0.0,5.0
263512,0.0,0.0,4.0,0.0,0.0,0.0
31122,4.0,11.0,484.0,258.0,0.0,1.0
31692,0.0,0.0,8.0,0.0,0.0,0.0
35154,2.0,0.0,29.0,1.0,0.0,0.0
264457,0.0,0.0,1.0,0.0,0.0,0.0
197119,0.0,0.0,3.0,0.0,0.0,0.0
5537,9.0,60.0,90.0,12.0,0.0,4.0
5536,285.0,0.0,147.0,0.0,0.0,0.0
5535,10.0,0.0,44.0,0.0,0.0,0.0
5539,0.0,18.0,5.0,8.0,0.0,11.0
28699,10.0,8.0,26.0,0.0,0.0,0.0
263702,0.0,0.0,30.0,30.0,0.0,0.0
40285,0.0,0.0,1.0,0.0,0.0,0.0
31343,0.0,0.0,19.0,1.0,0.0,0.0
47329,0.0,0.0,4.0,0.0,0.0,0.0
47321,0.0,0.0,3.0,0.0,0.0,0.0
263564,0.0,0.0,1.0,0.0,0.0,0.0
262354,0.0,0.0,1.0,0.0,0.0,0.0
23615,0.0,0.0,1.0,0.0,0.0,0.0
27768,0.0,0.0,1.0,0.0,0.0,0.0
6576,0.0,0.0,2.0,0.0,0.0,0.0
263566,0.0,0.0,2.0,0.0,0.0,0.0
61749,0.0,0.0,5.0,0.0,0.0,0.0
6223,0.0,0.0,1.0,0.0,0.0,0.0
48953,13.0,0.0,2.0,0.0,0.0,0.0
27761,0.0,0.0,1.0,0.0,0.0,0.0
27767,0.0,0.0,1.0,0.0,0.0,0.0
48956,0.0,0.0,1.0,0.0,0.0,0.0
25948,0.0,0.0,39.0,24.0,0.0,8.0
7696,0.0,0.0,1.0,0.0,0.0,0.0
7690,0.0,9.0,9.0,0.0,0.0,0.0
7693,0.0,0.0,4.0,9.0,0.0,0.0
206397,0.0,11.0,2.0,0.0,0.0,0.0
25946,0.0,0.0,1.0,0.0,0.0,0.0
3833,0.0,0.0,5.0,0.0,0.0,0.0
3839,0.0,0.0,6.0,0.0,0.0,0.0
23479,0.0,0.0,3.0,0.0,0.0,0.0
51006,0.0,0.0,1.0,0.0,0.0,0.0
197697,0.0,0.0,1.0,0.0,0.0,0.0
199493,0.0,0.0,1.0,0.0,0.0,0.0
6659,0.0,0.0,3.0,0.0,0.0,6.0
7522,0.0,0.0,2.0,0.0,0.0,0.0
50074,0.0,8.0,13.0,0.0,0.0,0.0
35335,0.0,0.0,3.0,0.0,0.0,0.0
50071,0.0,0.0,1.0,0.0,0.0,0.0
35332,0.0,0.0,4.0,0.0,0.0,0.0
50073,3.0,29.0,9.0,0.0,0.0,0.0
7529,0.0,0.0,15.0,2.0,0.0,0.0
263223,0.0,0.0,1.0,0.0,0.0,0.0
376,0.0,0.0,20.0,35.0,0.0,0.0
19366,0.0,0.0,18.0,0.0,0.0,0.0
32311,0.0,0.0,2.0,0.0,0.0,0.0
55246,0.0,0.0,522.0,0.0,0.0,0.0
16667,0.0,0.0,3.0,0.0,0.0,0.0
51290,1.0,24.0,230.0,1.0,0.0,8.0
266294,0.0,0.0,1.0,0.0,0.0,0.0
55248,0.0,0.0,1.0,0.0,0.0,0.0
6140,0.0,0.0,1.0,0.0,0.0,0.0
6147,0.0,5.0,47.0,2.0,0.0,1.0
12715,2.0,3.0,134.0,3.0,0.0,0.0
10970,0.0,0.0,1.0,0.0,0.0,0.0
10973,0.0,0.0,4.0,0.0,0.0,0.0
52925,1.0,0.0,27.0,10.0,0.0,0.0
52924,0.0,0.0,1.0,0.0,0.0,0.0
52926,0.0,0.0,1.0,0.0,0.0,0.0
55225,0.0,11.0,22.0,5.0,0.0,9.0
51765,0.0,442.0,30.0,31.0,0.0,4.0
51762,0.0,0.0,1.0,0.0,0.0,0.0
60833,0.0,0.0,1.0,0.0,0.0,0.0
46494,0.0,0.0,355.0,0.0,0.0,0.0
38256,0.0,0.0,1.0,0.0,0.0,0.0
198367,0.0,0.0,1.0,0.0,0.0,0.0
56242,0.0,0.0,6.0,0.0,0.0,0.0
22709,0.0,0.0,1.0,0.0,0.0,0.0
199041,0.0,0.0,4.0,0.0,0.0,0.0
55862,0.0,0.0,9.0,0.0,0.0,0.0
199048,0.0,0.0,4.0,0.0,0.0,0.0
11595,0.0,0.0,30.0,0.0,0.0,0.0
201551,0.0,0.0,2.0,0.0,0.0,0.0
11590,0.0,0.0,3.0,0.0,0.0,0.0
43515,0.0,0.0,12.0,20.0,0.0,0.0
46276,0.0,0.0,12.0,0.0,0.0,0.0
49773,0.0,0.0,1.0,0.0,0.0,0.0
16960,0.0,0.0,13.0,20.0,0.0,0.0
196938,0.0,0.0,2.0,0.0,0.0,0.0
49777,0.0,0.0,4.0,0.0,0.0,0.0
56910,0.0,0.0,5.0,4.0,0.0,1.0
41911,2.0,8.0,46.0,6.0,0.0,0.0
41913,0.0,6.0,22.0,12.0,0.0,0.0
17535,0.0,0.0,4.0,0.0,0.0,0.0
17534,1.0,14.0,26.0,0.0,0.0,0.0
17537,0.0,0.0,3.0,0.0,0.0,0.0
38487,0.0,4.0,8.0,0.0,0.0,0.0
204099,0.0,2.0,74.0,7.0,0.0,0.0
199226,0.0,0.0,3.0,0.0,0.0,0.0
4826,0.0,19.0,20.0,3.0,0.0,72.0
13446,2.0,0.0,20.0,33.0,0.0,27.0
204094,0.0,8.0,6.0,0.0,0.0,0.0
53038,2.0,8.0,11.0,0.0,0.0,0.0
11624,0.0,0.0,187.0,0.0,0.0,0.0
10620,10.0,4.0,951.0,8.0,0.0,0.0
24173,0.0,0.0,8.0,2.0,0.0,0.0
11979,0.0,0.0,148.0,0.0,0.0,0.0
62471,0.0,0.0,3.0,0.0,0.0,0.0
11973,0.0,8.0,8.0,0.0,0.0,0.0
197681,0.0,0.0,7.0,0.0,0.0,0.0
33440,4.0,3.0,5.0,0.0,0.0,0.0
11976,2.0,0.0,12.0,3.0,0.0,0.0
33445,0.0,0.0,10.0,0.0,0.0,0.0
197684,0.0,2.0,23.0,8.0,0.0,0.0
20649,4.0,0.0,9.0,0.0,0.0,0.0
20648,2.0,8.0,48.0,10.0,0.0,0.0
20645,0.0,0.0,34.0,0.0,0.0,34.0
27964,0.0,0.0,1.0,0.0,0.0,0.0
20647,0.0,8.0,28.0,5.0,0.0,0.0
17754,0.0,0.0,28.0,2.0,0.0,0.0
52747,0.0,0.0,1.0,0.0,0.0,0.0
36017,0.0,0.0,2.0,0.0,0.0,0.0
53297,0.0,0.0,8.0,0.0,0.0,0.0
36545,0.0,0.0,1.0,0.0,0.0,0.0
13193,9.0,24.0,155.0,53.0,0.0,1.0
60651,0.0,8.0,8.0,0.0,0.0,0.0
13194,0.0,0.0,3.0,31.0,0.0,0.0
198792,2.0,0.0,6.0,7.0,0.0,2.0
62650,0.0,0.0,9.0,0.0,0.0,26.0
62659,0.0,0.0,3.0,0.0,0.0,0.0
134894,0.0,0.0,2.0,0.0,0.0,0.0
48429,0.0,0.0,2.0,0.0,0.0,0.0
20398,0.0,4.0,1.0,0.0,0.0,0.0
48131,0.0,1.0,1.0,3.0,0.0,0.0
48422,0.0,0.0,7.0,0.0,0.0,0.0
48420,0.0,0.0,1.0,0.0,0.0,0.0
48427,0.0,0.0,2.0,0.0,0.0,0.0
34942,0.0,0.0,8.0,0.0,0.0,0.0
39777,0.0,0.0,9.0,0.0,0.0,0.0
7321,0.0,0.0,14.0,0.0,0.0,0.0
16316,0.0,0.0,2.0,2.0,0.0,0.0
39779,0.0,0.0,1.0,0.0,0.0,0.0
34760,0.0,4.0,3.0,0.0,0.0,0.0
10080,0.0,0.0,1.0,0.0,0.0,0.0
10081,0.0,0.0,10.0,0.0,0.0,0.0
18440,0.0,0.0,1.0,0.0,0.0,0.0
198577,0.0,0.0,3.0,0.0,0.0,0.0
35366,12.0,3.0,77.0,10.0,0.0,2.0
41771,0.0,0.0,2.0,0.0,0.0,0.0
12956,0.0,0.0,15.0,20.0,0.0,3.0
15672,0.0,0.0,3.0,3.0,0.0,0.0
15673,0.0,0.0,2.0,0.0,0.0,0.0
58344,0.0,0.0,1.0,0.0,0.0,0.0
59136,0.0,0.0,1.0,0.0,0.0,0.0
59135,0.0,0.0,30.0,4.0,0.0,0.0
132754,0.0,0.0,34.0,0.0,0.0,0.0
7066,0.0,0.0,1.0,0.0,0.0,0.0
7065,0.0,0.0,223.0,10.0,0.0,0.0
29574,0.0,0.0,4.0,0.0,0.0,0.0
29576,0.0,0.0,1.0,0.0,0.0,0.0
33991,2.0,0.0,8.0,0.0,0.0,0.0
33993,0.0,0.0,1.0,0.0,0.0,0.0
132022,0.0,0.0,6.0,0.0,0.0,0.0
395647,0.0,0.0,1.0,0.0,0.0,7.0
54749,0.0,0.0,2.0,0.0,0.0,0.0
12480,0.0,0.0,2.0,0.0,0.0,0.0
12481,0.0,0.0,10.0,0.0,0.0,0.0
47370,0.0,0.0,1.0,0.0,0.0,0.0
15457,0.0,0.0,1.0,0.0,0.0,0.0
6968,0.0,0.0,3.0,0.0,0.0,0.0
12488,7.0,170.0,734.0,284.0,0.0,2.0
34416,0.0,0.0,4.0,2.0,0.0,0.0
8622,6.0,146.0,180.0,29.0,0.0,2.0
8151,3.0,50.0,1752.0,153.0,0.0,14.0
39342,0.0,0.0,6.0,0.0,0.0,0.0
39345,0.0,10.0,24.0,0.0,0.0,0.0
37098,0.0,0.0,2.0,6.0,0.0,0.0
60182,0.0,0.0,1.0,0.0,0.0,0.0
24392,0.0,0.0,1.0,0.0,0.0,0.0
50710,0.0,0.0,168.0,0.0,0.0,0.0
50244,20.0,3.0,101.0,4.0,0.0,0.0
50245,42.0,54.0,862.0,191.0,0.0,97.0
31593,0.0,0.0,9.0,0.0,0.0,0.0
50716,0.0,0.0,4.0,0.0,0.0,0.0
47513,0.0,0.0,27.0,0.0,0.0,0.0
47516,0.0,0.0,3.0,0.0,0.0,0.0
47517,0.0,0.0,1.0,0.0,0.0,0.0
61680,0.0,0.0,1.0,0.0,0.0,0.0
49029,0.0,0.0,1.0,0.0,0.0,0.0
61686,0.0,0.0,1.0,0.0,0.0,0.0
61684,0.0,0.0,2.0,0.0,0.0,0.0
51408,0.0,4.0,12.0,0.0,0.0,0.0
9988,0.0,0.0,1.0,2.0,0.0,0.0
40428,0.0,0.0,4.0,0.0,0.0,0.0
9982,0.0,0.0,1.0,0.0,0.0,0.0
9980,0.0,0.0,3.0,0.0,0.0,0.0
199860,0.0,28.0,15.0,12.0,0.0,0.0
14501,0.0,0.0,1.0,0.0,0.0,0.0
11022,6.0,9.0,36.0,28.0,0.0,0.0
27552,0.0,0.0,5.0,3.0,0.0,15.0
28738,0.0,0.0,2.0,0.0,0.0,0.0
27553,0.0,0.0,4.0,2.0,0.0,0.0
262838,0.0,0.0,3.0,0.0,0.0,0.0
38162,0.0,0.0,1.0,0.0,0.0,0.0
28221,0.0,0.0,2.0,0.0,0.0,0.0
28220,0.0,0.0,73.0,0.0,0.0,0.0
28226,0.0,0.0,7.0,3.0,0.0,0.0
262832,0.0,0.0,1.0,0.0,0.0,0.0
51407,2.0,0.0,59.0,0.0,0.0,0.0
43212,0.0,0.0,3.0,0.0,0.0,0.0
197308,0.0,10.0,5.0,19.0,0.0,3.0
197309,0.0,8.0,38.0,6.0,0.0,0.0
11367,0.0,0.0,1.0,0.0,0.0,0.0
197304,0.0,0.0,3.0,0.0,0.0,0.0
51048,0.0,0.0,2.0,32.0,0.0,0.0
55740,0.0,0.0,17.0,0.0,0.0,0.0
51590,0.0,0.0,1.0,0.0,0.0,0.0
55034,0.0,0.0,4.0,0.0,0.0,8.0
51592,0.0,0.0,1.0,0.0,0.0,0.0
19176,0.0,0.0,1.0,0.0,0.0,0.0
60339,0.0,0.0,1.0,2.0,0.0,0.0
64428,0.0,8.0,12.0,4.0,0.0,0.0
35450,0.0,0.0,2.0,0.0,0.0,0.0
35457,0.0,0.0,2.0,0.0,0.0,0.0
51624,3.0,0.0,68.0,0.0,0.0,0.0
51623,0.0,0.0,3.0,0.0,0.0,0.0
51622,0.0,0.0,14.0,0.0,0.0,0.0
23861,0.0,0.0,4.0,0.0,0.0,0.0
23862,0.0,0.0,1.0,0.0,0.0,0.0
25137,1.0,0.0,9.0,28.0,0.0,0.0
25132,0.0,0.0,1.0,0.0,0.0,0.0
60485,0.0,19.0,12.0,0.0,0.0,0.0
60483,0.0,0.0,11.0,0.0,0.0,0.0
25139,0.0,0.0,4.0,0.0,0.0,0.0
25429,0.0,0.0,1.0,0.0,0.0,0.0
25424,0.0,0.0,1.0,0.0,0.0,0.0
262659,0.0,0.0,1.0,0.0,0.0,0.0
46062,0.0,0.0,15.0,0.0,0.0,0.0
42036,0.0,0.0,8.0,0.0,0.0,0.0
262651,0.0,0.0,4.0,0.0,0.0,0.0
42038,0.0,0.0,29.0,11.0,0.0,0.0
262652,0.0,0.0,1.0,0.0,0.0,0.0
201964,0.0,2.0,9.0,0.0,0.0,0.0
39905,0.0,0.0,4.0,0.0,0.0,25.0
39906,0.0,0.0,32.0,0.0,0.0,0.0
39900,0.0,84.0,28.0,0.0,0.0,0.0
53191,0.0,0.0,1.0,0.0,0.0,0.0
264575,0.0,0.0,1.0,0.0,0.0,0.0
201969,0.0,0.0,5.0,0.0,0.0,0.0
2426,1.0,0.0,1.0,0.0,0.0,0.0
16345,0.0,0.0,15.0,0.0,0.0,0.0
16347,6.0,424.0,719.0,157.0,0.0,0.0
16832,0.0,0.0,3085.0,0.0,0.0,0.0
30873,4.0,0.0,22.0,0.0,0.0,0.0
16342,0.0,0.0,15.0,4.0,0.0,0.0
7847,10.0,0.0,48.0,0.0,0.0,0.0
7843,76.0,21.0,2477.0,20738.0,0.0,3149.0
6356,4.0,0.0,1.0,0.0,0.0,0.0
6354,7.0,23.0,171.0,300.0,0.0,25.0
61822,0.0,0.0,2.0,0.0,0.0,0.0
52020,0.0,0.0,1.0,0.0,0.0,0.0
52025,7.0,0.0,21.0,0.0,0.0,0.0
52026,0.0,0.0,1.0,5.0,0.0,0.0
9340,0.0,0.0,30.0,16.0,0.0,0.0
9617,0.0,2.0,22.0,0.0,0.0,0.0
53370,0.0,0.0,2.0,0.0,0.0,0.0
36489,0.0,0.0,2.0,0.0,0.0,0.0
36958,0.0,0.0,4.0,0.0,0.0,0.0
36959,0.0,0.0,11.0,2.0,0.0,0.0
36954,0.0,0.0,2.0,0.0,0.0,0.0
36955,0.0,0.0,4.0,0.0,0.0,0.0
36953,3.0,0.0,15.0,4.0,0.0,0.0
10160,0.0,0.0,12.0,2.0,0.0,0.0
21256,1.0,0.0,9.0,0.0,0.0,0.0
21250,0.0,0.0,7.0,1.0,0.0,0.0
21709,0.0,0.0,3.0,0.0,0.0,0.0
42739,0.0,0.0,3.0,0.0,0.0,0.0
49289,0.0,0.0,1.0,0.0,0.0,0.0
33055,3.0,53.0,274.0,15.0,0.0,5.0
45261,2.0,7.0,112.0,29.0,0.0,0.0
41219,0.0,0.0,2.0,0.0,0.0,0.0
48305,0.0,0.0,1.0,0.0,0.0,0.0
48309,0.0,0.0,9.0,0.0,0.0,0.0
44682,0.0,0.0,1.0,0.0,0.0,0.0
44139,0.0,0.0,19.0,0.0,0.0,0.0
44686,0.0,0.0,8.0,0.0,0.0,0.0
44685,0.0,0.0,1.0,0.0,0.0,0.0
44684,0.0,0.0,4.0,0.0,0.0,2.0
44136,2.0,0.0,59.0,119.0,0.0,0.0
44133,0.0,0.0,3.0,14.0,0.0,0.0
14080,1.0,4.0,127.0,3.0,0.0,0.0
37684,0.0,0.0,4.0,4.0,0.0,0.0
49435,0.0,0.0,4.0,0.0,0.0,0.0
200487,0.0,0.0,5.0,0.0,0.0,0.0
202058,0.0,0.0,1.0,0.0,0.0,0.0
3225,0.0,0.0,9.0,0.0,0.0,0.0
3226,0.0,2.0,11.0,0.0,0.0,0.0
3221,0.0,0.0,1.0,0.0,0.0,0.0
264378,0.0,0.0,1.0,0.0,0.0,0.0
203833,0.0,0.0,2.0,0.0,0.0,0.0
59836,0.0,0.0,1.0,0.0,0.0,0.0
134783,0.0,0.0,1.0,0.0,0.0,0.0
204281,0.0,0.0,1.0,0.0,0.0,0.0
395586,0.0,4.0,4.0,0.0,0.0,0.0
202619,0.0,0.0,3.0,0.0,0.0,0.0
15502,0.0,0.0,8.0,0.0,0.0,0.0
2847,0.0,0.0,4.0,0.0,0.0,0.0
263683,0.0,0.0,4.0,0.0,0.0,0.0
2842,0.0,0.0,1.0,0.0,0.0,0.0
199427,0.0,4.0,16.0,0.0,0.0,0.0
2840,0.0,0.0,1.0,0.0,0.0,0.0
133255,0.0,0.0,337.0,0.0,0.0,0.0
3320,51.0,39.0,1643.0,174.0,0.0,114.0
207066,0.0,0.0,2.0,0.0,0.0,0.0
3323,1.0,1.0,4.0,4.0,0.0,0.0
3324,0.0,0.0,9.0,0.0,0.0,0.0
58305,3.0,1276.0,92.0,6.0,0.0,2.0
3327,0.0,17.0,67.0,1.0,0.0,0.0
58309,0.0,0.0,16.0,12.0,0.0,0.0
28509,0.0,0.0,20.0,0.0,0.0,1.0
5479,0.0,0.0,1.0,1.0,0.0,0.0
45887,0.0,8.0,8.0,2.0,0.0,0.0
45884,0.0,0.0,1.0,0.0,0.0,0.0
38755,0.0,0.0,10.0,0.0,0.0,0.0
30506,2.0,6.0,37.0,15.0,0.0,1.0
30504,1.0,0.0,3.0,0.0,0.0,0.0
39120,0.0,0.0,26.0,0.0,0.0,0.0
28349,0.0,0.0,7.0,0.0,0.0,0.0
62137,0.0,0.0,5.0,0.0,0.0,0.0
18168,0.0,0.0,2.0,0.0,0.0,0.0
5518,8.0,5.0,11.0,11.0,0.0,0.0
38286,0.0,0.0,2.0,0.0,0.0,0.0
38283,30.0,58.0,426.0,4788.0,0.0,18.0
5511,17.0,1.0,960.0,12949.0,0.0,871.0
5513,0.0,0.0,1.0,0.0,0.0,0.0
5517,2.0,11.0,91.0,4.0,0.0,5.0
34083,0.0,0.0,9.0,0.0,0.0,0.0
34080,0.0,0.0,6.0,0.0,0.0,0.0
34081,0.0,8.0,12.0,22.0,0.0,90.0
34086,0.0,10.0,3.0,0.0,0.0,0.0
34087,0.0,0.0,8.0,19.0,0.0,0.0
29902,0.0,0.0,1.0,0.0,0.0,0.0
14463,0.0,0.0,4.0,0.0,0.0,0.0
29909,0.0,0.0,1.0,0.0,0.0,0.0
23671,0.0,0.0,6.0,0.0,0.0,0.0
23670,0.0,0.0,2.0,0.0,0.0,0.0
23673,0.0,0.0,7.0,0.0,0.0,0.0
28343,7.0,0.0,20.0,10.0,0.0,0.0
47303,4.0,151.0,779.0,16.0,0.0,12.0
47302,0.0,4.0,78.0,29.0,0.0,0.0
23679,0.0,56.0,56.0,35.0,0.0,0.0
10029,0.0,88.0,76.0,4.0,0.0,0.0
47659,0.0,0.0,17.0,0.0,0.0,0.0
48931,3.0,0.0,343.0,52.0,0.0,0.0
48933,0.0,0.0,15.0,0.0,0.0,0.0
132071,0.0,0.0,5.0,0.0,0.0,0.0
51451,0.0,0.0,1.0,0.0,0.0,0.0
29128,0.0,0.0,12.0,0.0,0.0,1.0
15590,0.0,0.0,5.0,0.0,0.0,0.0
6510,0.0,0.0,2.0,0.0,0.0,0.0
15022,0.0,8.0,4.0,3.0,0.0,0.0
15024,0.0,0.0,1.0,0.0,0.0,0.0
6517,2.0,7.0,1.0,0.0,0.0,1.0
39489,0.0,0.0,1.0,0.0,0.0,0.0
35130,2.0,8.0,124.0,23.0,0.0,0.0
59497,1.0,0.0,25.0,0.0,0.0,0.0
29637,0.0,0.0,1668.0,0.0,0.0,0.0
29636,0.0,22.0,40.0,6.0,0.0,2.0
263535,0.0,0.0,2.0,0.0,0.0,0.0
263539,0.0,0.0,1.0,0.0,0.0,0.0
51043,0.0,14.0,30.0,5.0,0.0,4.0
39487,0.0,0.0,2.0,0.0,0.0,0.0
30612,1.0,0.0,6.0,0.0,0.0,0.0
3816,0.0,4.0,283.0,2.0,0.0,0.0
23498,0.0,0.0,5.0,0.0,0.0,10.0
32489,1.0,15.0,40.0,20.0,0.0,5.0
262481,0.0,0.0,13.0,0.0,0.0,0.0
262296,0.0,0.0,1.0,0.0,0.0,0.0
59869,0.0,0.0,1.0,0.0,0.0,0.0
8456,0.0,0.0,1.0,0.0,0.0,0.0
34624,0.0,2.0,15.0,5.0,0.0,2.0
34629,0.0,4.0,1.0,0.0,0.0,0.0
39155,0.0,0.0,2.0,0.0,0.0,0.0
31745,3.0,0.0,8.0,0.0,0.0,0.0
39153,0.0,0.0,2.0,0.0,0.0,0.0
131785,0.0,0.0,1.0,0.0,0.0,0.0
10085,0.0,0.0,2.0,0.0,0.0,0.0
31364,2.0,0.0,9.0,0.0,0.0,0.0
31365,4.0,9.0,61.0,8.0,0.0,0.0
35689,1.0,1.0,11.0,0.0,0.0,0.0
7540,1.0,16.0,50.0,29.0,0.0,1.0
7543,1.0,4.0,1.0,0.0,0.0,0.0
7545,0.0,43.0,110.0,10.0,0.0,4.0
50503,0.0,0.0,1.0,1.0,0.0,0.0
35680,2.0,1.0,64.0,1.0,0.0,2.0
16138,18.0,16.0,481.0,36.0,0.0,0.0
32666,0.0,0.0,10.0,0.0,0.0,0.0
16135,1.0,0.0,38.0,2.0,0.0,0.0
16130,5.0,0.0,125.0,0.0,0.0,0.0
12739,0.0,0.0,1.0,0.0,0.0,0.0
131257,0.0,0.0,1.0,0.0,0.0,0.0
12730,0.0,0.0,6.0,0.0,0.0,0.0
12731,0.0,4.0,6.0,1.0,0.0,11.0
12732,0.0,0.0,1.0,0.0,0.0,0.0
6165,0.0,0.0,2.0,0.0,0.0,2.0
131259,0.0,9.0,22.0,5.0,0.0,0.0
6167,17.0,0.0,96.0,0.0,0.0,0.0
